"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",33.6,0.0789325708336771,0.0329960757435785,0.0363933077539278,1,0.0139367928182814,0.309313445667782,0.025476619428852,0.310145898613015,0.0664748707746149,0.0649632341947759,0.0281616743284226,0.25492326459374,0.0852481025097749,0.283198793113255,0.0266841553636376,0.0174294501679351,0.0997994620545796,0.381086783465446,0.197034102888835,0.244372638043693,0.252249345694964
"2",35.4,0.0824381671313564,0.0295634866942043,0.0329983428742917,1,0.0144546882956721,0.324755981005184,0.027400694997195,0.315802034356899,0.0675591910136216,0.0641938116256975,0.0284919183379512,0.267797948009891,0.0856169596462464,0.302951572139959,0.0276592042454766,0.018385212754091,0.103255032872771,0.412996238422257,0.192404345481547,0.255340404843352,0.258271304163803
"3",37.1,0.0823816613444145,0.0325086117232738,0.0356807957827001,1,0.0199468148026445,0.316645505475008,0.0253904540134866,0.298045423550727,0.0700418851217236,0.0678922095006717,0.0271569637305746,0.263318331913607,0.0872687786637124,0.284668287553358,0.0269001091198545,0.0176883768724771,0.0988576167989981,0.368452632990273,0.189702063424398,0.250273284927397,0.242654592223376
"4",38.9,0.0870777988775163,0.0270040549530527,0.0374406892199915,1,0.0135000766166643,0.339058369861341,0.0246671696831133,0.321112117756555,0.069657876126354,0.0692125824900755,0.0265525138262849,0.281785657889617,0.0905528331670377,0.305405887175361,0.0264772832992171,0.0162999001420392,0.1031549139826,0.382551771614937,0.203046363242982,0.25403148547229,0.254573469094119
"5",40.7,0.0819451560644661,0.0272456771869641,0.0351442853688606,1,0.0152594841168126,0.31990616621775,0.0268313218501786,0.320029028797723,0.0725626896066674,0.0657801000774394,0.0269205113863827,0.272764263413506,0.0910815388897393,0.305825036017922,0.02963155377882,0.0181288622887689,0.104799318166452,0.403478600761202,0.194408516660107,0.259531863801492,0.263040819397244
"6",42.4,0.0814959662847691,0.0248121648740992,0.030650325497047,1,0.0153614244930868,0.329676030362009,0.0269360106320809,0.298157081848804,0.0690748277786339,0.0655626955412897,0.025510668528332,0.271609953840588,0.0894672859424311,0.293509219606813,0.0280321177392818,0.0171562880321756,0.0954627611592093,0.371116920503355,0.18719795242516,0.244061905310944,0.244345371753304
"7",44.2,0.0801051765715644,0.0485301395198084,0.0367347402442533,1,0.0135161586756981,0.338230653429293,0.0276490193314125,0.311383778047829,0.0665198238724382,0.0656517315682236,0.0287669453633906,0.256084870009336,0.0864694784102848,0.302916315711439,0.0277929713825459,0.0168503385601385,0.0980456873804417,0.385655261730223,0.193474653356531,0.248621925718937,0.243197924043509
"8",46,0.0817655465061678,0.0296232515551942,0.0387042272882504,1,0.0142543941014471,0.316729462995171,0.0256290464182775,0.318787752381119,0.0697934600942243,0.0638804661468314,0.0251360970506309,0.263069719384778,0.0876389701208747,0.298855846775983,0.0248242707068629,0.0171628395300142,0.10204690057663,0.370417979519244,0.183800073777457,0.251500332542322,0.261665570025838
"9",47.7,0.0822726455495005,0.0257455522956351,0.0338120065560296,1,0.0117788212182694,0.31815580619462,0.0258201219191132,0.298100566836276,0.0668857729685873,0.0676055906434625,0.0254589457203608,0.268808658849425,0.081550772223283,0.305529150743099,0.0263942932122367,0.0182454386904121,0.0995484178230859,0.383703620161414,0.187260830736963,0.242144256534974,0.245604902017684
"10",49.5,0.0806922486575368,0.0218477739717892,0.0355922836335559,1,0.0140335637087696,0.305485507681562,0.0260386039196342,0.298328432224664,0.0671552750758388,0.0631219848914384,0.0247202507041326,0.254830729294302,0.0866304841154468,0.302519150879338,0.0265462377536312,0.0150995040134243,0.0966912497585259,0.369879487902454,0.184011083772467,0.23155118580519,0.228890123291858
"11",51.3,0.0781474897036911,0.0208310150476763,0.0330685803691799,1,0.0152006235076313,0.305441421353036,0.0268222881730002,0.293730038803283,0.0649103891345961,0.060970943373963,0.0252471358288202,0.253787471466041,0.0825707970938858,0.296260844941833,0.0266581801655538,0.0165119272561703,0.0966794231577839,0.342662356512421,0.181606675399758,0.23836496255125,0.24326989206576
"12",53,0.0800026683510453,0.0221249308185357,0.0336904303682678,1,0.0127068475019411,0.311690875367925,0.0259420595773656,0.293868571714854,0.0692115015175147,0.0592916753791691,0.024934615761286,0.25748182108652,0.0815600080765435,0.296053295829944,0.0275291089906493,0.0153070113047842,0.101481612304613,0.371783074775457,0.205815785076207,0.247680646551677,0.249996009076586
"13",54.8,0.0872032813302352,0.0542900465870721,0.03484188493404,1,0.0160517688337772,0.332923545608409,0.03000469777124,0.304568036923026,0.070330149150766,0.0723012993238388,0.0264833919608352,0.286011695695453,0.0883806457018799,0.324838201169426,0.030376779871537,0.0179250841477174,0.108202517539133,0.385876535763825,0.202041119826487,0.267860547600135,0.259821338864504
"14",56.6,0.0831090059960173,0.0368419352541137,0.0341455227197552,1,0.012875478370387,0.328586992997771,0.0270094014098708,0.29412446115612,0.0701346868586998,0.0642046912079811,0.0247516828155615,0.281172918994372,0.0913632305428645,0.30382401272567,0.0287402024149669,0.0150402971842417,0.103403272063461,0.385567387157885,0.189176283470835,0.252449255519174,0.255897911928191
"15",58.3,0.0807947806393183,0.0201039771483111,0.0284012101864604,1,0.0128213187858083,0.328978424719666,0.0254653625142565,0.313926444077595,0.0692866208566391,0.0671835294546802,0.0255523526099174,0.263639579053547,0.0893149944406411,0.302016995895282,0.0285278419324909,0.0169498985767953,0.103654101246014,0.38905102310331,0.187850826376339,0.256855468654846,0.247330780678894
"16",60.1,0.0685220385789244,0.0180960693018331,0.0304884168019671,1,0.015285538230657,0.27598616791517,0.0229019135829585,0.270648784437514,0.057412171328458,0.0554695035091149,0.0212679323707221,0.225170897542792,0.0766653811041835,0.257470309464483,0.0241543163925752,0.0138576534178241,0.0885589279392783,0.320216721497916,0.159709374702182,0.210857265711804,0.220075452286642
"17",61.9,0.0793282291360347,0.0220354250487287,0.0322338892543808,1,0.0188420195570257,0.317014393880943,0.0269286614207127,0.294387304963486,0.0675203856623881,0.0628914965530102,0.0225525480923532,0.263796341492821,0.0847471773221385,0.297077126404385,0.0284921231092082,0.015052700731695,0.0965427934771199,0.366545303266791,0.181548909651992,0.244559840425675,0.230490185568832
"18",63.6,0.0801135075335427,0.0241248292085506,0.0368001827500141,1,0.0198509188819057,0.332414784261559,0.0261088766268034,0.298734656895369,0.0683048270917456,0.0629621169331864,0.0247959058825675,0.273970018765296,0.0894897861976672,0.319747648101548,0.0295986383524072,0.0165493133922855,0.111085974538268,0.400396612342319,0.196902998778397,0.261138364373157,0.259656894658373
"19",65.4,0.0781566701640634,0.0220972317702998,0.0340551838217687,1,0.0151233651158053,0.32149460056528,0.0264016288242164,0.29668158806652,0.0715062981403575,0.0640365235163586,0.0252114266261406,0.270107137719667,0.0848998951561852,0.314076141758975,0.0290228794807602,0.0164535034102036,0.101423464223749,0.381526440508343,0.181547554265324,0.246971743388221,0.241005700581281
"20",67.2,0.0807041765819398,0.0197093098512763,0.0339052112295666,1,0.0155922989354296,0.32978148701704,0.0269192143871109,0.293274135676166,0.0684349360858468,0.0677825745017864,0.0242162015369319,0.266836354677467,0.0827381078333044,0.298920751616837,0.0263379386248817,0.0150329324810491,0.0972323467297557,0.359756492515208,0.173725224626373,0.233738902816146,0.227996706466203
"21",68.9,0.0769393426214098,0.0209798712504687,0.0340239143941878,1,0.0170134072753823,0.319921755557225,0.0260872251487958,0.304543521887591,0.0641929565035507,0.0643554741514488,0.0318348108822743,0.261507712417069,0.0857716457491801,0.307970299387618,0.0269583213252334,0.0161040646654544,0.101777263461349,0.379413281101744,0.190347570205268,0.250597471847398,0.241756260388846
