"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",1.8,3008,325.3,0,5425.6,0,1629.3,1664,0,3509.2,2356.3,280.4,200.3,20055.6,37.5,175.3,1203,110,0,150.3,0,0
"2",3.5,3288.8,140,4521.4,2712.8,3391,1679.3,2105.6,0,3268.6,2807.3,375.5,75,18230.4,12.5,0,1262.8,90,0,66.7,0,0
"3",5.3,2566.6,160,0,6782,4521.4,1403.5,1844.8,2712.8,3088,2682,526,80,19855,37.5,100,1102.4,162.5,2712.8,0,0,0
"4",7.1,2627,260.2,0,5425.6,0,1328,1563.8,3391,2867.6,2331,275.5,225.3,19915.2,0,50,862,125,3391,120,0,0
"5",8.8,2767,260.2,4521.4,5425.6,0,1303.3,1443.4,2712.8,3188.4,2080.3,440.8,200.3,19454,75,80,1343,90,0,75,0,0
"6",10.6,2566.6,80,0,5425.6,0,1428.5,1764.4,3391,3750,2381.3,701.5,100.3,19052.6,0,125,841.6,50,0,25,0,0
"7",12.4,2265.8,220.2,0,8138.4,0,1679.3,1764.4,0,2787.2,2431.3,360.4,50,18371,25,100,1203,162.5,0,0,0,0
"8",14.1,2727,180,3391,3391,4521.4,1553.8,1965,0,3810.2,2105.5,626.3,175.3,18551.2,25,166.7,1262.8,200,4521.4,50,0,0
"9",15.9,2506.6,140,0,2712.8,0,1654.3,2080,2712.8,3028,2030.3,776.8,120.2,19193.4,25,20,851.8,90,0,80,0,0
"10",17.7,2867.6,200,3391,6782,0,1654.3,2065.2,8138.4,3288.8,3008,701.3,33.3,17990,0,100,1283.2,130,6782,20,0,0
"11",19.4,2466.4,200.3,4521.4,3391,4521.4,1363.2,1523.6,3391,2326,2205.8,526,260.4,18711.8,25,75,862,120,3391,80,0,0
"12",21.2,2727.2,140,13564.1,9042.7,3391,1162.6,1523.8,65216,3188.4,2306,320.4,250.5,20476.8,37.5,33.3,942.2,90,0,40,0,0
"13",23,2747.2,100,6782,6782,0,1754.8,2185.6,62503.2,3429,2356,601.2,150,19393.8,75,100,1002.3,130,0,40,0,0
