"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"17",30.1,3068.4,1002.2,13564.1,2856320.7,0,1153,1985,70668.8,3389.2,2255.8,601.3,826.8,2290688,100,50,962,175,27128.1,0,0,0
"18",31.8,2907.6,862,16276.9,3414047.7,0,1553.8,2486.6,73381.6,2566.6,2281,827,621.2,2627366.4,50,50,927,70,32553.8,0,0,0
"19",33.6,3289,1203,16276.9,3732315,0,1453.5,1664,78834.3,3228.4,2205.5,721.6,1022.2,2854828.9,37.5,80,1142.8,180,38006.5,60,0,0
"20",35.4,3348.8,1082.6,20346.1,3710531.4,0,1242.8,2406.2,76094.4,2406.2,1779.8,726.8,741.8,2821952,87.5,150,1162.8,90,35266.6,75,0,0
"21",37.1,3128.2,1062.6,20346.1,3906477.2,0,1624,2125.4,81520,3007.6,2381.3,851.8,360.6,2939507.2,100,200.3,1062.4,237.5,35266.6,66.7,0,0
"22",38.9,3369,1463.4,18989.7,4202906.8,3391,1453.5,2065.2,84232.8,3108.2,2356,641.2,741.4,2887987.2,112.5,60,882.2,200,43432.1,20,0,0
"23",40.7,3208.8,1523.6,13564.1,4053322.3,0,1453.8,2226,89685.6,3288.8,3108.3,701.4,626,2764057.6,100,267,1243.2,160,40719.3,0,0,0
"24",42.4,2526.8,1603.8,18989.7,4096862.6,0,1604,1644.2,95165.5,2867.6,2632,701.5,821.8,2488697.6,87.5,120,801.6,130,37979.4,20,0,0
"25",44.2,3008,1543.8,13564.1,4121305.3,0,1443.4,2165.6,108756.7,3910.5,2130.5,902,581,2269177.6,112.5,125,881.8,90,37979.4,40,0,33.3
"26",46,3028,1684.2,16955.1,4314484.6,6782,1579,2266,127800.6,2707.2,2080.3,320.6,360.6,2234886.4,37.5,120.2,1122.6,160,40719.3,125,0,0
"27",47.7,3308.8,1282.8,13564.1,4330788.8,0,1754.5,2085.4,133253.4,2747,2406.3,751.5,520.8,2987197,37.5,40,1403.6,130,46172.1,140,0,0
"28",49.5,2546.8,1303,13564.1,4202933.7,4521.4,1453.8,2085.2,144131.7,2827.4,1879.8,601.4,440.8,2172536.8,25,133.7,1022.4,140,43432.1,0,0,0
"29",51.3,3308.8,982.2,13564.1,4159393.3,0,1704.5,1764.6,149557.4,3028.2,2631.8,561.2,781.6,2021216.5,87.5,150,882,50,51624.8,60,0,0
"30",53,3268.4,1443.4,18989.7,4382494.8,0,1528.8,1764.4,157722.9,2927.8,2957.8,576.3,776.8,2157964.8,25,25,1162.6,150,54337.6,100,0,0
"31",54.8,3369,1483.6,16276.9,4265464.3,0,1528.8,1824.6,157695.8,3068.2,2456.8,480.6,601.2,2212202.9,12.5,0,1182.8,90,54364.8,80,0,0
"32",56.6,3268.6,1543.8,16276.9,4270917,3391,2130.5,2426.2,165861.4,3328.8,2556.8,676.5,962.2,2132198.4,112.5,100,1223,200,54337.6,33.3,50,0
