Time;Li7;B11;Mg25;Ca43;Ti49;V51;Cr53;Mn55;Ni60;Cu65;Zn66;Rb85;Sr86;Y89;Mo97;Cd111;Sn118;Ba138;Pb208;Th232;U238
109.6;3048.2;1804.6;8138.4;4072312.2;3391;1042.2;2205.8;65216;4291.4;1704.5;601.2;1082.6;2015718.4;37.5;50;761.8;170;81520;75;0;0
111.4;3048;1603.8;6782;4129551.8;0;1629;2366.2;62476.1;3128.2;2356;475.8;982.4;1921587.2;62.5;0;1062.4;240;65243.1;25;0;0
113.1;2867.6;1624;6782;4012467.5;4521.4;1403.3;1784.6;65216;3308.8;2607;701.5;1062.6;1809248;125;100;681.4;130;59790.4;60;20;0
114.9;3008;1684.4;6782;4045183.7;0;1163;2105.8;67928.8;3429.2;2105.3;721.6;621.4;1772083.2;75;75;922;112.5;57077.6;33.3;0;0
116.7;2947.8;1924.8;5425.6;4107714.2;0;902.2;2085.4;62503.2;3589.4;2281;626.3;1203;1714880;50;80;1202.8;112.5;54364.8;0;0;0
118.4;2626.8;1724.2;6782;4053322.1;0;1729.3;2045.2;65243.1;3489.2;2005;841.8;601.3;1651129.6;37.5;125;1423.8;225;54364.8;50;0;0
120.2;2506.6;1664;10173;4132210.9;2712.8;1328.3;1930;65216;4111;2907.8;1704.4;1423.2;1585702.4;50;120;1283.2;570;57077.6;320.6;0;0
122;2827.4;1824.8;10173;4045210.4;3391;2030.3;1925;62503.2;5093.6;2932.5;1584;1243;1512313.6;75;125;1062.4;410;51651.9;160;0;0
123.7;3233.5;1483.8;8138.4;4088589;4521.4;1503.8;2586.8;65216;4111;2807.3;1303;1162.8;1510758.4;112.5;100;1082.6;180;54337.6;75;0;0
125.5;2887.4;1242.8;10173;4178491.1;0;1905;2045.4;65216;4251.4;2757.3;1082.8;1453.8;1527680;85.7;200.2;1022.4;160;57077.6;120;0;0
127.3;2646.8;1483.4;6782;4015234.3;0;1553.8;1784.4;62503.2;3669.8;2582;781.6;1102.6;1403603.2;62.5;0;1002.2;150;59790.4;75;0;0
129;2707;1202.8;5425.6;4066859.4;0;1478.5;2125.4;67928.8;3228.4;2381;1127.8;1002.2;1397200;62.5;120;1062.6;350;62503.2;150;0;0
130.8;2767.4;1403.6;10173;4134923.8;0;1654;2185.8;65243.1;3509.2;2055.3;881.8;741.6;1365433.6;50;133.3;1303.2;200;57077.6;0;0;0
132.6;2646.8;1463.6;6782;4028879.5;0;1453.5;2065.4;62503.2;3469.4;2456.8;952;962.2;1383315.2;75;100;1022.4;150;57077.6;225.3;0;0
134.3;2546.6;1543.8;6782;3960815.2;0;1328;1844.6;65216;3529.2;2230.8;626.3;1002.2;1372924.8;100;100;862;187.5;57077.6;60;0;0
136.1;3334;1423.4;6782;3876474.1;0;1428.5;2125.2;67956;3529.2;2506.5;826.8;902;1389216;25;66.7;1283;80;48912;40;0;0
137.9;2687;1243;6782;3922700.6;0;1805;1704.4;65216;3669.8;1904.8;375.5;581.2;1385478.4;25;66.7;841.8;220;46199.2;33.3;25;0
139.6;3228.8;1403.8;6782;4047869.4;0;1604;2185.4;65216;3409.2;2105.3;1122.6;842;1463475.2;50;140.2;1283.2;150;51624.8;175.3;0;0
141.4;2867.8;1684.2;10173;4026085.7;2712.8;1428.5;2346;62503.2;3729.8;2331;1243.2;1283;1436569.6;50;60;1443.8;262.5;57077.6;75;0;0
143.2;3068;1243;6782;3936372.6;0;1528.5;2406.2;62503.2;4231.2;1654;1027.5;701.4;1435481.6;100;100;1042.4;230;54364.8;180;0;0
144.9;2727.2;1343.2;5425.6;3892859.1;0;1629.3;2305.8;65216;3529.4;2506.5;761.6;1062.4;1461920;25;267;741.6;180;51624.8;75;0;0
146.7;2767;1744.4;6782;3900943.7;2712.8;1855;2246;67928.8;4151;4752.6;2386.2;861.8;1498099.2;25;240.4;1062.6;810.2;59790.4;741.6;0;0
148.5;3268.8;1644;10173;3963555.1;0;1253;1824.6;65216;4913.4;4030.8;2125.4;1202.8;1528288;87.5;20;822;500;59790.4;420.8;0;0
150.2;2787.2;2045;8138.4;3974433.5;0;1403.5;1864.8;67956;4130.8;3008;1684.4;1222.8;1574412.8;150;150;1323.2;300;57077.6;220;0;0
152;2887.4;1864.6;8138.4;4039704;0;2080.3;2145.6;62503.2;4030.8;3183.5;1243;1182.8;1578361.6;25;150;962;475;59790.4;450.8;0;0
153.8;3349;1543.8;8138.4;4034278.4;0;1764.4;2506.4;65216;4111;2757.5;741.6;881.8;1622259.2;125;133.7;1162.6;180;57077.6;180.2;0;0
155.6;2647;2326.2;6782;4115825.9;0;1729.8;1664;62503.2;4071;2882.5;1102.5;1002.2;1671264;142.9;80;1283.2;310;59817.5;150;0;0
157.3;2767.2;1904.8;10173;4026112.5;0;1453.5;2687;65216;4111;2130.8;1343.2;922;1672812.8;87.5;120;1403.6;250;57104.7;150.3;0;0
159.1;2406.2;2125.8;10851.3;4135004.6;0;1854.5;2045.4;65216;4331.6;3484;4090.8;1122.6;1826649.6;100;75;1102.4;412.5;59817.5;300.5;25;33.3
160.9;2927.6;2205.8;10851.3;4221977.7;6782;1202.8;2185.8;65243.1;3830.4;2757.3;2366;1042.4;1819622.4;112.5;50;1262.8;390;57050.4;160.2;0;0
162.6;2707.2;1704.4;8138.4;4140322.4;3391;1930;1965;62503.2;3348.8;2456.5;1744.4;1303.3;1665401.6;37.5;75;1022.6;140;51651.9;150.3;0;25
164.4;3058.3;1443.6;3391;3996163.3;0;1403.4;2225.6;59790.4;3950.6;2305.8;1453.8;721.6;1564556.8;62.5;160.2;1202.8;200;46172.1;66.7;0;0
166.2;2827.6;1563.8;6782;3871048.3;0;1222.8;1664;62503.2;3950.4;2155.3;942;776.5;1469913.6;137.5;80;901.8;112.5;43459.3;25;0;0
167.9;2967.8;1684.2;6782;3781308.2;3391;1428.5;1724.4;62503.2;3870.2;2907.5;721.6;501;1459392;187.5;33.3;962.2;200;43459.3;100.3;25;0
169.7;3088.2;1042.4;5425.6;3737767.6;0;1353.3;1804.4;62503.2;3288.6;2657;1228;801.8;1480691.2;37.5;40;862;210;32553.8;225.5;0;0
171.5;2626.8;1463.6;6782;3544615.4;0;1704;1884.8;59790.4;3334;1855;651.5;521;1476761.6;50;125.3;1363.4;110;35266.6;100;0;0
173.2;3068.2;1243;6782;3569112;0;1624;2085.4;59763.3;3810.2;2331;521;460.8;1503379.2;62.5;60;1283;140;40719.3;140;25;0
175;2566.8;1162.6;6782;3582676.5;3391;1303.2;2025.2;57077.6;3569.4;2506.5;681.4;641.2;1475193.6;157.1;60;1303.2;287.5;29840.9;100;0;0
176.8;3168.2;1142.8;6782;3623504.1;4521.4;1403.2;1844.6;62503.2;3489.4;2331.3;601;480.6;1517196.8;87.5;140;1142.8;190;29840.9;120;0;0
178.5;2967.8;1263;5425.6;3702419.8;0;1002.3;2280.8;62503.2;3770.2;2230.8;641.2;576.3;1597318.4;100;50;1102.6;200;27128.1;75;0;0
180.3;2687.2;1222.8;6782;3892832.1;0;1243;2306;59790.4;3369;2356.3;601;801.6;1609913.6;37.5;100;1283;150;29840.9;167;0;0
182.1;2265.8;1122.8;8138.4;3686034.6;4521.4;1930;2286;59790.4;4853;2957.8;2727.4;922.2;1546668.8;75;100;1343.2;290;21702.5;380.6;0;0
183.8;2927.8;1102.4;5425.6;3675129.1;0;1679.3;2286;59790.4;4431.8;2827.4;1764.6;861.8;1545472;50;175.3;1283;400;16276.9;80;0;0
185.6;3148.2;1604;6782;3729547.9;0;1804.4;2245.8;57077.6;3609.6;2882.5;1263;581.2;1579654.4;66.7;200.3;1303;330;16276.9;125.3;20;0
187.4;2887.6;1263.2;6782;3830220.4;0;1754.5;2366.4;62503.2;3850;3058;1182.8;681.4;1522003.2;87.5;80;1042.4;210;16276.9;0;0;0
189.1;3208.6;1062.4;8138.4;3892832;0;1403.3;1945;57077.6;4050.8;2381;1122.8;1022.2;2218779.6;75;75;982.2;237.5;13564.1;175.3;0;0
190.9;2687;1383.2;8138.4;3933579;0;1503.5;2346.2;59790.4;3188.4;2180.5;862;480.8;1527705.6;75;175.3;962.4;125;10851.3;125;0;0
192.7;3128.2;1263;6782;3909109.2;0;1603.8;1904.8;57077.6;3048;2356;676.5;521;1592499.2;125;60;881.8;210;13564.1;40;0;0
194.4;2927.6;901.8;5425.6;4061487.7;0;1423.4;1724.2;62530.3;3930.4;2255.8;751.8;541;2141816.9;50;100;1323.2;190;13564.1;40;0;0
196.2;2907.4;1162.6;6782;3906477.4;0;1704.3;1844.8;57077.6;3068.2;2381.3;861.8;741.4;1664864;12.5;40;1142.8;110;18989.7;225.3;0;0
198;2827.4;1062.4;6782;4140376.3;0;1353.3;2045.2;62503.2;3709.8;2807.3;726.8;681.4;1670265.6;87.5;0;1162.8;90;21702.5;80;0;0
199.7;2827.4;1162.6;6782;4148541.9;0;1102.6;2225.8;59763.3;3348.8;2230.8;751.5;741.8;1722570.6;1403.5;100;902;290;21702.5;60;0;0
201.5;2767.2;1122.8;13564.1;3890092;0;1122.8;1944.8;54364.8;3629.8;2481.5;651.3;801.8;1616249.6;25;66.7;1303.2;62.5;24415.3;25;0;0
203.3;2847.4;1343.2;6782;3930839;2712.8;1754.3;1764.4;59790.4;3650;2707;501;821.8;1585484.8;75;75;1343.4;80;21702.5;66.7;25;0
205;2546.8;1383.2;6782;3979859.2;0;1202.8;1784.6;57077.6;3228.6;3008;601.3;661.4;1645312;62.5;66.7;882;137.5;27128.1;20;0;0
206.8;2707.2;1443.6;8138.4;3939112.4;0;1142.8;2255.8;59790.4;3108.2;2180.5;741.6;621.4;1600236.8;37.5;125;1383.4;150;40746.4;200;0;0
208.6;3348.8;1664.2;3391;3169216.5;4521.4;1253;2085.2;65216;3790.2;2255.8;701.5;676.5;1139190.4;37.5;25;1182.8;110;24415.3;125.3;0;0
210.3;2306;1102.8;6782;2051022.7;0;1629.3;1985.2;59790.4;3589.6;2386.2;551;140;754966.4;50;75;1263;90;10851.3;75;0;0
212.1;2787.6;922.2;6782;1362781.9;0;1227.8;1262.8;59790.4;3529.4;2531.3;481;340.4;498449.6;25;100;1222.8;90;10173;33.3;0;0
213.9;1864.6;721.2;6782;908494.4;4521.4;1082.8;1764.2;59790.4;3348.8;2005.3;526;175;356011.2;37.5;50;942.4;70;5425.6;33.3;0;0
215.7;2657;561;6782;631054.7;0;1222.8;2165.6;59790.4;3288.6;2757;451;333.7;258440.8;12.5;80;977;120;2712.8;0;0;0
217.4;2747.2;661.4;4521.4;481470;0;1443.4;1945.2;59817.5;2987.8;2983;661.2;100;190371.2;20;60;1082.6;275;2712.8;20;0;0
219.2;2782.5;360.6;2712.8;329064.4;0;1729.3;2005.4;59790.4;2967.8;2280.8;651.3;80;150720.4;0;0;1163;60;3391;100;0;0
221;2827.4;450.8;6782;247463;4521.4;1629;1724.4;59790.4;2747.2;2005;601.3;125.3;113316;12.5;100;1423.4;62.5;6782;80;0;0
222.7;2286;200.2;4521.4;203895.4;0;1228.3;1824.6;59790.4;2887.6;2531.8;540.8;160.2;91094;37.5;100;1243.2;140;0;0;0;0
224.5;2566.8;340.2;3391;154983;0;1353.5;1824.6;59817.5;3228.4;2055;375.8;60;69293.2;0;166.7;902;70;2712.8;33.3;0;0
226.3;2446.4;240.2;4521.4;111469.5;0;1684.2;2185.6;57077.6;3048;2581.8;476;380.8;58744;0;100;1062.4;140;0;0;0;0
228;2757.3;175;3391;86999.9;0;1553.8;2145.4;65243.1;2426.4;1904.8;526;100;54351.6;25;66.7;1202.8;110;0;150;0;0
229.8;2546.6;120;6782;67928.8;0;1528.8;1303;57077.6;3489.2;2230.5;551.3;225.3;44604.4;0;20;1223;62.5;0;40;0;0
231.6;2707.2;140;2712.8;67922;0;1403.5;1624;62530.3;3108;2255.8;425.5;75;36983;12.5;100;1062.6;160;0;33.3;0;0
233.3;2832.5;220.2;8138.4;48884.9;0;1679.5;1644.2;59790.4;3484;2882.8;776.8;200;36902.8;12.5;125;1122.8;90;0;40;0;0
235.1;2932.5;180.2;8138.4;38033.6;0;1077.8;1644;62530.3;2907.6;2857.8;521;100;34155;12.5;60;1303.2;160;4521.4;0;0;0
236.9;2145.6;225.3;3391;37335.1;4521.4;1443.6;1824.4;59790.4;2787.4;2180.5;601.3;40;30885.8;62.5;75;881.8;175;2712.8;75;0;0
238.6;2867.4;200.2;3391;27128.1;0;1423.4;1804.6;62503.2;2947.8;2882.8;400.6;100;28298.6;12.5;20;1182.8;30;0;25;0;0
240.4;2927.8;220.4;2712.8;27128.1;0;1679.3;2055.3;59790.4;3148.4;1729.3;440.8;150;28479.2;0;20;1042.2;110;0;33.3;0;0
242.2;2426.2;125;6782;18989.7;0;1077.8;2331;62503.2;2245.8;2306.3;501;80;27396.2;25;50;1002.2;125;3391;133.3;0;0
243.9;3083.3;200;6782;23737.1;0;962.2;2265.8;59790.4;2947.6;2481.5;581;200.3;26293.2;12.5;60;1142.6;75;4521.4;50;0;0
245.7;2727;220.2;2712.8;13564.1;0;1102.8;1924.8;59790.4;3328.8;1754.3;425.5;100;24187.4;0;100;1278.3;20;0;0;0;0
247.5;2607;100;3391;13564.1;0;1283.2;1980;62503.2;2646.8;2255.8;480.8;150;24106.8;0;200.2;1323;60;2712.8;40;0;0
249.2;2205.6;225.3;6782;10851.3;0;1283.2;1544;57077.6;2807.2;2807.3;501;175;24929.2;12.5;75;861.8;120;0;0;0;0
251;2486.4;120;3391;10851.3;0;1453.8;2105.2;62503.2;3368.6;1879.8;500.8;60;21921;0;75;1303.2;180;0;40;0;0
252.8;2787.4;200.2;6782;10851.3;0;1553.8;1784.6;62503.2;3369.2;1403.5;375.8;100;22221.6;12.5;125.3;901.8;33.3;4521.4;0;0;0
254.5;2406.2;100.2;10173;10851.3;0;1223;1664.4;59790.4;3068;2581.5;425.8;50;21600;25;100;1383.6;100;0;20;0;0
256.3;2386.2;300.5;2712.8;10851.3;4521.4;1453.5;1323.2;59817.5;3188.4;2682;626.3;240.2;20416.6;37.5;80;942.2;112.5;3391;0;0;0
258.1;2626.8;320.2;8138.4;10173;0;1242.8;1684;59790.4;2827.4;2506.3;576.3;120;22241.8;57.1;25;922.2;50;0;0;0;0
259.8;2667.2;180.2;5425.6;8138.4;0;1564;1523.8;62530.3;3208.6;2055.3;701.8;200.3;21559.8;50;100;982.2;87.5;0;75;0;0
261.6;2486.6;140.2;3391;8138.4;0;1223;1724.2;62503.2;2586.8;2481.3;776.5;280.4;19293.4;12.5;33.3;1303.2;62.5;0;33.3;0;0
263.4;2747.2;375.5;6782;10851.3;0;1163;1644.4;59790.4;2727;2080.5;701.8;50;19814.8;12.5;60;1042.4;70;0;125.3;0;0
265.1;2265.8;120;5425.6;10851.3;0;1127.5;1624.2;59790.4;2586.6;2205.8;375.8;100;20797.8;12.5;225.3;1222.8;130;0;40;0;0
266.9;2988;160;3391;5425.6;0;1082.8;2005.4;57077.6;3168.2;2957.5;576;175;19975.6;12.5;33.3;942.2;37.5;2712.8;0;0;0
268.7;2827.4;150.3;6782;8138.4;0;1704;1684.4;59790.4;2988;1929.8;425.8;150;19694.6;12.5;167;1243;90;3391;80;0;0
270.4;1925;300.5;2712.8;8138.4;4521.4;1403.5;1503.8;57077.6;3047.8;2531.5;551;220.2;19975.6;12.5;60;561.2;137.5;0;25;0;0
272.2;2647;175;3391;10173;0;1654.3;1905;59790.4;2667;2155.8;350.5;50;19514.2;0;125.3;1323.2;87.5;4521.4;80;0;0
274;2345.8;100;6782;5425.6;0;1428.3;1764.6;59790.4;3308.8;2205.8;476;180;21760.4;0;50;1042.2;120;3391;66.7;0;0
275.7;2967.8;125;5425.6;8138.4;0;1278;1985;62503.2;2867.4;2331.3;802;120;19574.2;12.5;125.3;922.2;80;4521.4;0;0;0
277.5;2757.3;100;3391;8138.4;2712.8;1504;2386.2;59790.4;3148.4;2857.5;651.5;50;19474.2;12.5;33.3;942.2;162.5;4521.4;33.3;0;0
279.3;2526.6;375.8;3391;5425.6;0;1328.3;1604;57077.6;2827.6;2205.5;480.8;150.3;19715;12.5;60;1082.4;75;0;75;0;0
281.1;2646.8;160;8138.4;8138.4;0;1504;1303.2;59790.4;3108;2983;360.4;100;20577;12.5;200;781.8;112.5;0;0;0;0
282.8;2446.4;120;3391;10173;2712.8;1353.3;1303.2;59790.4;2707;2456.3;500.8;100;18631.8;12.5;100;882.2;170;0;40;0;0
284.6;2105.2;150;3391;10173;0;1303.3;2406.5;59790.4;3088.2;2306;375.5;100.2;18832.2;62.5;75;1182.6;180;0;50;0;0
286.4;2847.6;160;4521.4;5425.6;0;1378.5;1704;59790.4;2286;2280.8;751.8;75;21499.8;28.6;40;1142.8;175;0;20;0;0
288.1;2366.4;220.2;4521.4;5425.6;0;1579;2185.6;59790.4;2667;2130.3;400.3;50;18832.2;12.5;60;1263;120;0;50;0;0
289.9;2627;100;6782;8138.4;0;1353.3;1824.4;57077.6;3208.6;2581.5;902;100;20557.2;37.5;100.2;1082.4;140;4521.4;25;0;0
291.7;1864.6;140.2;6782;5425.6;0;1679.3;1604;62530.3;3007.6;1528.8;300.4;160.2;19012.4;50;75;902.2;30;3391;0;0;0
293.4;2105.6;220.4;5425.6;5425.6;5425.6;1328.3;1624;59790.4;2506.6;2080.5;380.4;60;18471.2;25;160;1142.6;60;0;0;0;0
295.2;2266;120.2;6782;6782;0;1328.3;2406.5;62530.3;2987.8;2732.3;560.8;40;19835;0;66.7;1242.8;162.5;2712.8;75;0;0
297;2947.8;250;5425.6;6782;4521.4;1729.5;1844.6;62503.2;2526.6;2306;601.3;100;19393.8;14.3;100.2;1503.8;120;4521.4;0;0;0
