"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",26.5,NA,3.53491003662943e-06,0.000130008540346082,1,NA,NA,NA,3.70561603866188e-05,NA,NA,NA,1.59809169793052e-07,0.0088761285786778,NA,NA,NA,NA,1.209285525564e-05,NA,0,0
"2",28.3,NA,2.88919534794498e-06,0.000106339688529207,1,NA,NA,NA,3.15022861477182e-05,NA,NA,NA,2.14060689242395e-07,0.00844646381696426,NA,NA,NA,NA,1.09234065627126e-05,NA,0,0
"3",30.1,NA,4.07019913790562e-06,0.000120624230383958,1,NA,NA,3.58141993644452e-06,2.87823086978119e-05,NA,NA,NA,2.61380654174089e-07,0.0080356189391158,NA,NA,NA,NA,1.05171438427184e-05,NA,0,0
"4",31.8,NA,3.76885358623646e-06,0.000106703718822588,1,5.64662886838844e-05,NA,3.26784785822011e-06,2.76389466973956e-05,NA,NA,NA,1.81808297797066e-07,0.00815180109670343,3.55250836539814e-08,NA,NA,NA,1.05816860218716e-05,NA,0,0
"5",33.6,NA,4.03931594012609e-06,0.000124220595155485,1,NA,NA,3.48853554852351e-06,2.90069336954943e-05,NA,NA,NA,2.07762144702363e-07,0.00810548655692468,3.95978873604915e-08,NA,NA,NA,1.28576632269511e-05,NA,0,9.55905294444548e-08
"6",35.4,NA,5.56393411529731e-06,0.000101566115498753,1,4.37698233268176e-05,NA,2.7377919128144e-06,2.81951041802679e-05,NA,NA,NA,2.3758334632173e-07,0.00813868606128019,NA,NA,NA,NA,1.1681061837674e-05,NA,0,0
"7",37.1,NA,5.70608085945e-06,9.48410625459572e-05,1,NA,NA,1.60244457119403e-06,3.06895224585258e-05,NA,NA,NA,1.61595981217999e-07,0.00729167861816742,NA,NA,NA,1.19485904596767e-07,1.09076172787532e-05,NA,0,0
"8",38.9,NA,6.2892995676483e-06,7.74300112345118e-05,1,NA,NA,NA,3.34977140191094e-05,NA,NA,NA,1.75915773997625e-07,0.00666935140629852,4.48451022402042e-08,NA,NA,NA,1.09674203401194e-05,NA,0,0
"9",40.7,NA,5.5236687604104e-06,0.000103252259652866,1,NA,NA,NA,3.73713065351165e-05,NA,NA,NA,2.0977545325606e-07,0.00783833042683136,NA,NA,NA,1.34947042375603e-07,1.13418246549568e-05,NA,0,0
"10",42.4,NA,4.65971104999809e-06,0.00010110626526329,1,NA,NA,NA,4.20529825047164e-05,NA,NA,NA,1.29399104963669e-07,0.00582431401379363,2.90330542602792e-08,NA,NA,NA,1.24329749256621e-05,NA,0,0
"11",44.2,NA,5.17118513007608e-06,8.09411675617064e-05,1,NA,NA,2.59609511771627e-06,4.69812141821448e-05,NA,NA,NA,1.98076299412789e-07,0.00559331142367167,NA,NA,NA,NA,1.30438530514125e-05,NA,0,0
"12",46,NA,5.19045968408687e-06,9.8489289352121e-05,1,NA,NA,NA,4.73233530665542e-05,NA,NA,NA,2.23448789003683e-07,0.00551445805414728,NA,NA,NA,NA,1.44474811378076e-05,NA,0,0
"13",47.7,NA,3.72868832300096e-06,8.37777535739644e-05,1,4.44648004840766e-05,NA,NA,5.0525564698584e-05,NA,NA,NA,1.68607410558088e-07,0.00557394229124481,NA,NA,NA,NA,1.43303657303545e-05,NA,0,0
"14",49.5,NA,4.76794873725877e-06,0.00010163402782658,1,NA,NA,4.20550025100588e-06,5.16386269607113e-05,NA,NA,NA,1.92892615515676e-07,0.00543174589033738,NA,NA,NA,NA,1.57177867769842e-05,NA,0,0
"15",51.3,NA,5.01147992973852e-06,0.00010143383583715,1,NA,NA,1.89902541055309e-06,5.34120272896829e-05,NA,NA,NA,2.94574032950091e-07,0.00552063720667937,NA,NA,NA,NA,1.56868269196252e-05,NA,0,0
"16",53,NA,7.13410725619871e-06,0.000132019266257379,1,NA,NA,2.40070838839823e-06,5.89685031512469e-05,NA,NA,NA,1.75455345538142e-07,0.0055456481428635,NA,NA,NA,NA,1.67367329240576e-05,NA,0,0
"17",54.8,NA,5.3948768542642e-06,9.9242923869025e-05,1,NA,NA,4.56088971146128e-06,5.68312483062294e-05,NA,NA,2.52618335685791e-06,3.58254535496391e-07,0.00540222718355569,NA,NA,NA,NA,1.84843181241248e-05,NA,0,0
"18",56.6,NA,6.98338906733867e-06,9.51309666550366e-05,1,NA,NA,2.73887743158534e-06,5.53602145740893e-05,NA,NA,NA,3.16608083796577e-07,0.00539151921419528,NA,NA,NA,NA,1.77184526871445e-05,NA,0,0
"19",58.3,NA,8.03172036258843e-06,9.63624887184533e-05,1,NA,NA,NA,5.42866639055461e-05,NA,NA,NA,3.81997370362454e-07,0.00551339987984766,NA,NA,NA,NA,1.94667068762657e-05,NA,0,0
"20",60.1,NA,8.5113938976426e-06,0.000113430966980786,1,NA,NA,2.92318222432188e-06,5.29190025436753e-05,NA,NA,NA,3.58248234790027e-07,0.00554836701018438,2.74168618094421e-08,NA,NA,1.25470287170827e-07,2.30502895000343e-05,NA,0,0
"21",61.9,NA,1.02962151367644e-05,0.000113085406854563,1,NA,NA,1.86896680555442e-06,5.18648194833101e-05,NA,NA,NA,3.03385539190364e-07,0.0054569208517679,NA,NA,NA,NA,2.44879144315638e-05,NA,0,0
"22",63.6,1.77851094180113e-06,8.81138643376915e-06,7.73833390539147e-05,1,5.0433468814457e-05,NA,NA,4.93074934728647e-05,NA,NA,NA,1.22039749363633e-07,0.00541606826566013,NA,NA,NA,NA,2.52764644445305e-05,NA,0,0
"23",65.4,NA,6.17637938496598e-06,9.6066219663998e-05,1,NA,NA,NA,4.70426176810789e-05,NA,NA,NA,4.0119030360621e-07,0.00546708922673069,NA,NA,NA,NA,2.77500359243013e-05,NA,0,0
"24",67.2,NA,5.12315281580751e-06,9.57126232945538e-05,1,NA,NA,NA,4.59891861834896e-05,NA,NA,NA,2.03598436780754e-07,0.00562601745011546,NA,NA,NA,NA,3.06802093398663e-05,NA,0,0
"25",68.9,NA,5.91731981849101e-06,9.70206386373389e-05,1,NA,NA,NA,4.57164546803531e-05,NA,NA,NA,2.81826003666251e-07,0.00563372207584144,NA,NA,NA,NA,3.26287120634499e-05,NA,0,0
"26",70.7,NA,5.63962137267661e-06,7.50906985534764e-05,1,NA,NA,NA,4.01661699585977e-05,NA,NA,NA,3.40550628543831e-07,0.00558491139633324,4.77238071841756e-08,NA,NA,NA,3.25593205732465e-05,NA,0,0
"27",72.5,NA,6.45928222908413e-06,7.66349783326406e-05,1,NA,NA,3.90541554846989e-06,3.40218077643553e-05,NA,NA,NA,2.94104805051322e-07,0.0054014463667543,NA,NA,NA,NA,3.32289201555274e-05,NA,0,0
"28",74.2,NA,6.15383086696667e-06,7.4825469300088e-05,1,3.97134014893158e-05,NA,NA,2.98198088512039e-05,NA,NA,NA,3.1974504249774e-07,0.00552548581222416,NA,NA,NA,NA,3.3177852706048e-05,NA,0,0
"29",76,NA,4.50837553451013e-06,5.89235832179915e-05,1,NA,NA,NA,2.7067727871889e-05,NA,NA,NA,2.80978346412716e-07,0.00567349027232632,NA,NA,NA,NA,3.40006958557243e-05,NA,0,0
"30",77.8,NA,5.91437173470193e-06,NA,1,NA,NA,NA,2.4358097830639e-05,NA,NA,NA,2.95841145542977e-07,0.00547329787324603,NA,NA,NA,NA,3.34110195610314e-05,NA,0,0
"31",79.5,NA,6.55713112638226e-06,NA,1,NA,NA,1.60886820667422e-06,2.25695608122879e-05,NA,NA,NA,4.53891888006943e-07,0.00570977275445461,2.59415891986946e-08,NA,NA,NA,4.03852571330974e-05,NA,0,0
"32",81.3,NA,8.43918043370767e-06,NA,1,NA,NA,NA,2.08454715311689e-05,NA,NA,NA,3.92407269657539e-07,0.00591545331088328,NA,NA,NA,NA,4.625621222976e-05,NA,0,0
"33",83.1,NA,1.17258012080704e-05,4.96205505414263e-05,1,NA,NA,NA,2.06886465957805e-05,NA,NA,NA,5.17190616884065e-07,0.00586135936340986,NA,NA,NA,NA,4.59190453041397e-05,NA,0,0
