Time;Li7;B11;Mg25;Ca43;Ti49;V51;Cr53;Mn55;Ni60;Cu65;Zn66;Rb85;Sr86;Y89;Mo97;Cd111;Sn118;Ba138;Pb208;Th232;U238
47.7;2988;1504;13564.1;4107741;4521.4;1343.4;2105.4;155010.1;3148.4;2506.5;450.5;922;2054348.8;100;25;781.6;160;84232.8;80;0;0
49.5;2667;1283;10851.3;4023372.9;0;1127.8;2105.2;152270.2;3108.3;2105.3;626.3;651.3;2004057.6;75;60;1403.5;180;81520;160.2;0;0
51.3;3007.8;1403.4;10173;4045156.6;0;661.4;2205.6;163175.7;3368.8;2230.8;852;581;1990924.8;12.5;100;861.8;130;67928.8;66.7;0;0
53;2366.2;1263.2;10851.3;4102342.3;0;1654.3;2265.6;168601.3;2847.4;2230.8;776.8;841.8;1996332.8;50;60;1142.8;325;65243.1;0;0;0
54.8;3168.6;1478.5;10851.3;4143116.2;0;962.2;1944.8;171314.1;3790.2;1854.5;500.8;927.3;1991539.2;112.5;80;781.6;212.5;62530.3;0;0;0
56.6;2947.8;1042.4;13564.1;4126785.1;2712.8;1704.3;2025.4;179479.7;2907.6;2531.8;651.3;520.8;1972121.6;100;25;922;87.5;65243.1;0;0;0
58.3;2988.2;1278.3;13564.1;4115906.7;3391;1177.8;2346;184932.4;3148.4;1443.4;601.3;581.2;1901516.8;0;0;1102.6;175;59790.4;66.7;0;0
60.1;2847.6;1062.4;10851.3;4118538.3;0;1203;2025.2;195810.8;2727.2;1955;751.8;741.6;1976467.2;87.5;60;1263.2;100;70668.8;25;0;0
61.9;3248.6;1062.6;10851.3;3982545;3391;1077.5;2807.3;190358.1;3408.8;2456.3;425.5;921.8;1993568;75;50;1263;160;76094.4;20;0;0
63.6;2627;1142.6;13564.1;4004382.8;0;1102.8;2331;190385.2;3148.2;1328.3;661.4;1027.3;1885888;37.5;66.7;942.2;125;67928.8;75;0;0
65.4;2907.6;1122.6;10851.3;3958129.3;0;1629;2306;195810.8;3930.4;1929.8;480.8;922.2;1923468.8;57.1;125;801.6;150;62503.2;0;0;0
67.2;3133.3;1162.8;13564.1;3969007.9;0;1153;1945;206662.1;2506.4;2431.5;534.3;701.8;1913222.4;50;50;1122.6;110;76094.4;0;0;0
68.9;2827.4;1343.4;13564.1;4232829.3;0;1202.8;1904.8;195783.7;3369;2381.3;521;801.8;1945548.8;100;75;882;110;78780.1;40;25;0
70.7;2607;1583.8;10851.3;4001562;0;1122.8;1784.8;198523.6;3188.4;1679.3;500.8;641.4;1964697.6;87.5;40;1022.2;112.5;103303.9;50;0;0
72.5;2306;1423.4;10851.3;4102261.4;0;1002.3;1543.8;179479.7;3409.2;3058;360.6;1002.2;2023705.6;75;0;1042.6;110;138679;60;0;0
74.2;2526.6;1423.8;10851.3;4080558.4;0;801.5;2180.8;184932.4;2707;1729.3;541;741.4;2141459.2;62.5;60;841.8;237.5;163148.5;0;0;0
76;2386.2;1343.4;10851.3;4153967.6;3391;1227.8;2381.3;201209.3;3670;2230.8;425.8;1002.2;2143971.9;37.5;150;922.2;170;168574.2;100;0;0
77.8;2787.4;1283;8138.4;4015207.3;0;1027.3;2085.4;209374.9;3870.2;2205.5;526;942.2;2200857.6;50;100;1303.2;170;155010.1;33.3;0;0
79.5;2887.8;1443.6;13564.1;4202933.9;0;1128;2025;220280.4;2667.2;2180.8;621.2;1353.5;2301260.8;87.5;100;1042.4;200;149557.4;125;0;0
81.3;2887.6;1443.4;8138.4;4292727.8;0;1102.8;1905;236584.6;2907.6;2205.8;360.4;881.8;2245958.4;87.5;75;1052.5;275;154955.9;33.3;0;0
83.1;3308.8;2225.8;10173;4281822.5;0;1478.5;1724.4;233898.7;2686.8;2005;621.4;1082.6;2305024;87.5;0;1142.6;175;154983;20;0;0
84.8;2867.6;1684.2;8138.4;4262805.7;0;852;1824.6;250148.8;2587;2506.5;440.6;1042.6;2268512;75;75;1042.6;140;141418.9;40;0;0
86.6;3248.4;1584;10851.3;4260065.8;3391;1077.5;1664.2;250202.9;2987.8;2431.3;802;882;2244774.4;100;100;922;110;152243;0;0;0
88.4;2967.8;1965.2;8138.4;4197454.3;0;1002.4;2065.4;263713.1;3288.6;2657;581;801.6;2340940.8;50;50;1443.6;90;152270.2;0;0;0
90.2;2847.4;2185.6;10851.3;4396059;0;1152.8;2005.2;260973.2;2787.4;2406.5;480.8;1478.5;2340556.8;100;100;781.8;130;155010.1;66.7;0;0
91.9;2245.8;2025.4;13564.1;4254639.8;3391;1178;1684.2;263686;3188.6;2255.5;776.8;1122.4;1823468.8;37.5;40;1142.6;62.5;146844.5;50;0;0
93.7;2807.4;2366;10851.3;4270944.2;0;1253.3;2326.2;301827.9;2666.8;2381.3;541;741.6;2338233.6;100;125;1022.4;160;141418.9;0;0;0
95.5;2827.4;2366.4;13564.1;4197508.1;4521.4;1428.8;1704.4;310074.5;3308.6;2256;661;1042.2;2345241.6;100;75;922;180;125033.5;40;0;0
97.2;2486.6;2005.2;13564.1;4181203.9;0;1378.5;2180.8;339969.9;3348.8;2255.8;481;962.2;2340083.2;37.5;60;1062.4;137.5;122320.7;0;0;0
99;2987.8;2085.2;13564.1;4145802.1;2712.8;1328;2105.4;361753.5;2787.2;1804.5;561;1102.6;2137081.6;37.5;200;1122.6;160;122320.7;0;0;0
100.8;3008;2085.2;10851.3;4314430.7;4521.4;1403.3;1764.4;361753.5;2847.4;2757.5;541;1242.8;2372108.8;75;25;1042.4;70;133226.2;25;0;0
102.5;2707;2105.6;13564.1;4447792.2;0;1353.3;2346;372631.9;3289;1578.8;942.2;1162.8;2455865.6;137.5;100;721.6;120;198523.6;0;0;0
104.3;3008;2446.2;13564.1;4673552.7;2712.8;1353.3;2005.2;369946.3;3268.6;1930;501;1328;2526176;114.3;60;922;237.5;244750.1;33.3;0;0
106.1;2747.4;1945;16955.1;4409623.3;0;1403.3;1904.8;323611.8;3148.2;2130.5;701.6;982.2;2549683.2;57.1;40;1062.6;212.5;271932.7;50;0;0
107.8;2967.6;2025;13564.1;4298153.5;0;1528.8;2306;312733.4;2987.6;1904.8;621.2;881.8;2491916.8;62.5;180.2;781.6;110;301882;0;0;0
109.6;2967.8;2266;13564.1;4442312.5;4521.4;1529;1724.2;342709.6;4231.2;2581.8;561;1062.4;2635993.6;75;140.2;1142.6;170;301881.8;75;0;0
111.4;3028;2346.2;13564.1;4496731.3;0;1353.5;1824.4;372659.1;3489.4;1829.5;576.3;1022.4;2594432;137.5;33.3;922.2;190;290976.5;33.3;0;0
113.1;2947.8;1965;10851.3;4287248.1;3391;952;1985;345449.5;3589.6;2632;641;1082.6;2544819.2;100;100;882;100;288263.7;40;0;0
114.9;2326;2145.2;13564.1;4232856;4521.4;1202.8;1624;318213.1;2927.6;2005.3;500.8;721.4;2531795.2;62.5;0;982.4;180;288263.7;0;0;0
116.7;2947.4;2045.2;13564.1;4379781.8;0;1323.2;2165.6;252861.7;2546.6;1980.3;440.8;881.8;2625478.4;150;20;962.2;270;277358.3;100.2;0;0
118.4;2807.4;1724.2;13564.1;4284562.3;0;1353.3;1985.2;223020.3;3128;2556.8;651.3;942;2512934.4;50;100;1223;112.5;282838;50;0;0
120.2;2807.6;1583.8;8138.4;4526734.8;0;1554;2246;184905.3;3308.8;1955;626.3;1102.6;2540108.8;62.5;0;721.4;110;293743.3;33.3;0;0
122;3158.3;1904.8;10851.3;4469521.8;0;1183;2125.6;152270.2;2646.8;2331.3;801.5;1228;2551084.8;62.5;220.2;1062.4;180;291030.5;80;0;0
123.7;3108.2;2266;10851.3;4594690.8;0;1553.8;2025.2;135966.2;2887.6;2130.5;541;1202.8;2653107.2;175;40;1223;220;290976.5;80;0;0
125.5;2707.2;1262.8;8138.4;4249214.2;2712.8;962;2406.2;116922.2;4070.8;2406.3;541;1443.4;2362368;62.5;100.2;942;130;260973.4;25;0;0
127.3;2426.4;1543.6;8138.4;4371589.5;0;1278.3;1844.8;100564;3048;2255.8;576.3;922.2;2543827.2;175;100;861.8;150;274645.5;100.2;0;0
129;3028.2;1263;6782;4572934;0;1328;2486.4;92425.5;3128;2055.3;551.3;721.6;2503122.1;112.5;125;1062.4;110;255574.7;20;0;0
130.8;3208.6;1323.4;10173;4238281.6;4521.4;1177.5;1864.8;84232.8;3489.2;2456.5;500.8;761.6;2337753.6;125;60;801.6;180;258287.5;0;0;0
132.6;2657;1403.4;10173;4183916.9;0;1654.3;2005.2;76094.4;3448.8;2431.5;626.3;982;2325337.6;50;75;1002.4;187.5;290976.5;33.3;0;0
134.3;2767.4;1222.8;10173;4124045.2;0;1303;2285.8;73354.4;3609.8;2155.5;802;621.2;2228595.2;71.4;120.2;862;150;331858.4;20;0;0
136.1;2947.8;1283;10851.3;4107660.1;2712.8;1323.2;1664.2;67928.8;2847.4;2757.3;626.3;977.5;2245881.6;100;160;1122.8;200;329118.6;60;0;33.3
137.9;2887.6;902;5425.6;4197481.2;0;877;2446.4;67928.8;3409;2055.3;876.8;400.6;2234195.2;112.5;50;761.6;150;345395.5;75;0;0
139.6;2983;1423.6;5425.6;4227403.5;9042.7;982;1904.8;67928.8;3584.5;2055.5;801.5;882;2190822.4;75;160;901.8;100;361780.7;80;0;0
141.4;3068;1478.5;8138.4;4085903.4;0;1283.2;2025.2;65216;3108.2;1980.3;521.2;962.2;2282342.4;75;100;1042.2;90;337256.9;66.7;0;0
143.2;2727.4;1423.6;5425.6;4216606.1;3391;1804.5;1925;62503.2;2727.2;2807.3;676.5;826.5;2264467.2;100;100;1022.4;150;307334.5;0;0;0
144.9;2807.4;1443.6;8138.4;4232883;4521.4;1403.5;1844.6;57077.6;3248.6;2431.5;450.8;861.8;2260435.2;50;125;942;250;271878.7;100;0;0
146.7;3308.5;1965;5425.6;4328075.7;0;1378.5;1884.6;62503.2;3088.2;2205.8;440.6;701.3;2274400;125;160;1082.8;87.5;239297.4;75;0;0
148.5;2968.2;1724.4;6782;4314511.5;0;1443.6;2606.8;59790.4;3228.6;1804.5;550.8;581.2;2296768;162.5;0;942.2;100;236584.6;0;0;0
150.2;2386.2;1664.2;6782;4319991.2;0;1177.8;2045.2;62503.2;3328.8;1854.8;726.5;842;2335078.4;83.3;80;1182.8;130;225706.2;50;0;0
152;2827.2;1183;6782;4347146.8;0;1027.3;2306;59790.4;3168.4;2155.5;601;601;2803919.5;50;0;921.8;100;236611.5;75;0;0
153.8;2867.6;1644;10173;4387893.5;0;1829.5;2225.8;57077.6;3369;2281;300.2;561;2343488;87.5;25;921.8;160;220307.5;40;0;0
155.6;2827.4;781.8;6782;3985285;0;1378.5;2386.2;59790.4;3469.4;2707;500.8;540.8;2264524.8;80;50;1082.6;275;217540.4;66.7;0;0
157.3;2687;1082.4;5425.6;4164846.1;0;1153;1964.8;59790.4;3248.4;1904.8;460.6;781.8;2246400;62.5;125;982.2;70;184932.4;100;0;0
159.1;2727;1223;6782;4545751.7;0;1252.8;1925;62503.2;3068;2055.3;626.3;962;2238854.4;125;50;902;137.5;146844.5;33.3;0;0
160.9;2526.8;922;5425.6;4134923.8;0;1278;1985.2;59790.4;3128;2230.8;551.3;661.4;2060928;37.5;50;881.8;137.5;116895.1;25;0;0
162.6;2446.4;1323.4;6782;4124072.1;0;1603.8;2281;57077.6;3770.2;2080.3;701.5;741.4;2052640;62.5;60;1002.2;170;100591.1;33.3;50;0
164.4;2627;1263.2;6782;4268204.2;0;1127.5;2406;57077.6;2807.4;2631.8;480.6;941.8;2187225.6;50;75;1283.2;180;89685.6;60;0;0
166.2;2927.8;922.2;6782;4317197.4;0;1227.8;2386;57077.6;3649.6;1955.3;440.8;380.8;2067705.6;25;75;942.2;120;81520;50;0;0
167.9;2105.2;1142.6;6782;4341721;0;1082.8;1985.2;59790.4;3709.8;1879.5;340.6;1022.2;2065766.4;50;80;922;175;81547.1;100.2;0;0
169.7;2907.8;1202.6;8138.4;4143089.1;0;1002.6;2085.4;62503.2;3027.8;1980;501;751.5;1903430.4;62.5;140.2;1222.8;130;70668.8;0;0;0
171.5;2586.8;1283.2;6782;4260038.6;0;827;2165.4;57077.6;3208.4;2431.3;380.6;420.8;2040383.5;12.5;80;1082.6;110;59817.5;33.3;0;0
173.2;2607;1102.8;2712.8;4273656.7;0;1052.5;1945;57077.6;3007.8;2958;260.2;581;1886528;25;100.2;1002.2;210;54391.9;60;0;0
175;2707.3;1022.4;6782;4292727.8;0;1403.5;1804.6;57077.6;2807.4;2255.8;526;480.8;1826400;62.5;75;982.2;100;51651.9;100;0;0
176.8;2707.2;1042.4;5425.6;4330788.7;4521.4;1102.6;2486.4;59790.4;3449.2;1428.5;521;501;1901209.6;62.5;66.7;902.2;110;51651.9;0;0;0
178.5;2506.6;1022.4;5425.6;4510295.7;0;1604;2155.8;57104.7;2867.4;2105.3;440.6;521;1776396.8;100;125;1303;137.5;46144.9;20;0;0
180.3;2165.4;901.8;2712.8;4578332.9;0;1152.5;2727.2;57077.6;3910.4;1654;350.3;982.2;1758432;62.5;50;1122.6;137.5;37979.4;0;0;0
182.1;3028;1102.6;6782;4105001.2;0;1228;2631.8;54364.8;3288.6;2055.5;450.8;741.6;2379778.1;25;25;882;112.5;38006.5;125;0;0
183.8;3469.2;1177.8;6782;4235569;3391;1779.5;1884.6;57077.6;3128.2;2030.3;541;781.8;1804512;25;200;1383.4;112.5;38006.5;0;0;0
185.6;2526.4;1243.2;8138.4;4276369.8;0;1022.2;2732;54337.6;2987.8;1880;551.3;902;1814566.4;75;40;902;150;35266.6;0;0;0
187.4;2185.6;1423.4;3391;4396032.1;0;1152.8;1804.6;54337.6;3088;2230.5;601.3;721.4;1787142.4;50;0;1102.6;125;40719.3;100;0;0
189.1;2506.6;1163;2712.8;4483167.3;0;1227.8;2406.4;51651.9;3248.8;2607;450.5;821.8;1760339.2;57.1;120;1283;125;43459.3;40;0;0
190.9;2486.6;962.2;6782;4556603.1;3391;1203;2225.8;57104.7;3329;2055.3;551;781.6;1843788.8;71.4;60;862;200;46199.2;0;0;0
192.7;2666.8;721.6;5425.6;4619133.8;0;1503.5;1864.8;57077.6;3108;2230.5;641.4;661.4;1758038.1;37.5;25;982.2;225;43486.4;20;0;0
194.4;2486.4;1223;8138.4;4466863.3;0;1152.8;2145.6;57077.6;3028;2280.8;420.8;621.2;1673126.4;50;100;721.4;190;38006.5;25;0;0
196.2;3048;1062.2;10173;4466782.2;2712.8;1328.3;2306;59790.4;3208.4;2381.3;400.5;901.8;1615270.4;62.5;133.3;1127.5;162.5;40719.3;33.3;0;0
198;2586.8;1463.6;8138.4;4502130.3;0;1152.8;1504;51651.9;3228.4;2381;626;661.2;1727084.8;112.5;100;826.5;150;37979.4;0;0;0
199.7;2666.8;1142.8;8138.4;4850400.7;0;1162.6;2255.8;57077.6;3068;2155.5;601.3;1042.6;1719718.4;75;200.3;922.2;300;32553.8;0;0;0
201.5;2546.4;1042.6;6782;4532079.6;0;1328.3;2125.6;57077.6;2847.4;2030.3;526.3;1042.4;1585254.4;0;75;801.8;275;29840.9;20;0;0
203.3;2847.6;1022.4;6782;4442339.4;0;1042.4;2366.2;57077.6;3549.8;2105.3;575.8;962;1584819.2;25;0;942;250;27128.1;80;0;0
205;2747.2;1022.4;6782;4736137;0;1182.6;2185.8;57077.6;3329;2306;450.8;1082.2;1697497.6;37.5;140;822;120;29840.9;0;0;0
206.8;2857.3;1283.2;5425.6;4676265.5;0;1403.3;2306;54337.6;2606.8;2030;340.4;1082.6;1683500.8;37.5;80;1102.5;190;27128.1;60;0;0
208.6;2566.8;1283.2;6782;4581018.8;3391;1052.3;2225.6;62503.2;2767;2281;425.8;876.8;1689817.6;100;250.5;1243;140;27128.1;75;0;0
210.3;2587;1243.2;6782;4752441.3;2712.8;1177.8;2606.8;57077.6;3208.4;2205.8;676.8;1102.5;1670560;62.5;40;1323.2;180;27128.1;0;0;0
212.1;2526.8;1323.2;5425.6;4651822.7;0;861.8;1744.4;57077.6;2787.2;2607;626.3;1102.6;1771481.6;25;50;841.8;100;27128.1;25;0;0
213.9;2807.4;1403.4;5425.6;4918465;0;1102.5;2105.4;54337.6;3489.4;1754.3;776.8;761.4;1954912;87.5;75;661.2;120;27128.1;100;0;0
215.7;2707;1323.2;8138.4;5182340.2;0;1278;1955;54364.8;2987.8;1704.3;581;1403.6;1893568;62.5;140;902;220;24415.3;50;0;0
217.4;2627;1443.4;8138.4;4926630.3;0;1353.3;1684.2;54364.8;2827.4;2381.3;240.2;1443.4;1719500.8;133.3;20;901.8;150;21702.5;150;0;0
219.2;2687;1323.4;10173;4649082.9;0;1002.3;2085.4;57050.4;2707;2306;501;1002.4;1674713.6;125;75;1543.6;250;29840.9;33.3;0;0
221;2827.4;1283;8138.4;5038100.2;9042.7;1252.8;2085.2;54364.8;2907.4;3083;576;982.4;1804640;25;100;1222.8;160;29840.9;0;0;0
222.7;2747.2;1904.8;8138.4;4950965.2;0;1077.3;2526.4;54364.8;2606.8;2105.5;601;982.2;1776979.2;137.5;0;1002.2;150;32553.8;0;0;0
224.5;2606.8;1744.2;10173;5040786.3;3391;1102.8;2266;59790.4;3689.6;2481.3;561;942.2;1997632;37.5;75;1162.8;170;54364.8;25;0;0
226.3;2832.3;1764.6;8138.4;4983654.4;0;1328.3;2145.4;57077.6;3368.8;1704.3;501;922;2071872;125;20;1002.4;100;54364.8;25;0;0
228;2626.8;1443.8;8138.4;5103397.8;0;1403.5;2125.4;57077.6;2747.2;1930;741.6;982.4;2265635;62.5;75;1022.2;150;51651.9;40;0;0
229.8;2331.3;1504;6782;3903683.4;0;1183;2125.4;57077.6;3569.6;2506.3;651.5;982.2;1513075.2;50;100;1022.4;170;29840.9;0;0;0
231.6;2466.4;1162.8;6782;2339448.8;0;1328.3;2180.5;57077.6;2987.8;2230.8;576;661.2;896601.6;50;25;1122.8;190;13564.1;40;0;0
233.3;2707.2;861.8;6782;1479839.2;3391;1228.3;1784.6;51651.9;2967.8;1578.8;641.2;200.2;564609.6;0;60;902;100;13564.1;0;0;0
235.1;2165.4;681.2;5425.6;1001027.9;0;1203;1704.2;59790.4;2647;2105.5;451;280.4;384492.8;62.5;66.7;801.6;150;8138.4;33.3;0;0
236.9;2531.5;581;5425.6;674595.3;0;1303.3;2245.8;54364.8;3328.8;2005.3;751.8;260.4;275366.4;25;25;942;80;2712.8;33.3;0;0
238.6;1985;380.4;6782;473277.3;0;1403.5;1603.8;54364.8;2607;2155.8;280.4;160.2;206776;0;75;942;137.5;4521.4;0;0;0
240.4;2366.2;260.4;3391;345395.5;0;1453.8;2080.5;57077.6;3048;2431.3;676.3;180.2;154270;37.5;25;842;160;0;25;0;0
242.2;3088.2;220.2;2712.8;255682.6;0;1228;1664;54337.6;3048.2;2080.5;501;0;117126.8;0;100;982.2;90;0;125;0;0
243.9;2105.4;200.2;6782;190385.2;0;1177.5;1804.6;57077.6;2967.8;2531.5;350.5;175.3;91896.4;25;66.7;1177.8;25;4521.4;40;0;0
245.7;2286;380.8;5425.6;180130.8;4521.4;1127.5;1764.4;57077.6;3649.8;2732;581;20;70276;12.5;100;701.4;70;0;50;0;0
247.5;2466.4;250.3;6782;122347.8;3391;1203;1764.6;54364.8;2707;1804.5;525.8;100;60569;12.5;60;1182.8;170;0;33.3;0;0
249.2;2882.8;160.2;3391;84260;0;952;1563.8;57077.6;3068;1954.8;651.3;120;46028.2;40;125;661.2;250;0;0;0;0
251;2787.2;80;3391;67901.7;0;1278;1804.6;51624.8;2707.2;1779.5;420.8;25;44283.4;0;66.7;1142.6;137.5;5425.6;33.3;0;0
252.8;3208.5;160;3391;57077.6;0;1177.8;2165.8;54364.8;2747.2;2381;500.8;160.2;44383.8;12.5;100;942;250;0;0;0;0
254.5;2025.2;75;5425.6;38006.5;0;1152.8;1744.2;59790.4;3128.4;1779.5;501;0;32029.2;0;75;942.2;180;0;50;0;0
256.3;2556.8;180;10173;43459.3;4521.4;927.5;1965.2;57077.6;2406.2;2105.3;325.5;25;27356;12.5;100;1082.6;80;3391;20;0;0
258.1;2346.2;75;6782;37335.1;0;1503.8;1263.2;54337.6;3248.6;2055.3;621;175.3;29201.4;0;120;982.2;30;0;0;0;0
259.8;2747.2;225.3;6782;29840.9;0;952.3;1905;57077.6;3088.2;2130.5;380.6;80;24327.6;25;80;1423.4;175;3391;50;0;0
261.6;2506.4;225.3;6782;27128.1;3391;982;2005;57077.6;3489.2;2306;726.5;60;26573.8;12.5;66.7;982.2;50;0;25;0;0
263.4;2707.3;125;2712.8;18989.7;3391;1228;1684.4;59817.5;3248.6;2782.5;520.8;133.3;24808.8;50;100;882.2;162.5;4521.4;80;0;0
265.1;2265.8;200.3;6782;18989.7;0;1052.5;1864.6;51651.9;3007.8;2030;525.8;200.3;23445.2;28.6;120;1363.4;100;0;0;0;0
266.9;2426.6;140;6782;13564.1;0;1353.3;1563.8;57077.6;2907.8;1603.8;525.8;167;23023.8;0;100;1202.6;175;0;100;0;0
268.7;2386;200.3;6782;16955.1;0;1328.3;2065.4;59790.4;2526.6;2080.3;420.6;60;24267.6;12.5;150;1122.6;125;0;0;0;0
270.4;2205.6;125;3391;10851.3;2712.8;1077.5;1704.3;57077.6;2987.6;2080.5;350.5;220.2;21600.2;62.5;0;1203;90;0;0;0;0
272.2;2245.8;240.2;6782;13564.1;3391;1077.8;1784.8;54364.8;3108.4;2030.3;541;100;21961;0;100;1242.8;170;0;66.7;0;0
274;1985;220.2;3391;10851.3;4521.4;1182.8;1283.2;51624.8;3188.2;2130.5;450.8;0;22061.4;0;75;1062.6;200;0;20;0;0
275.7;2506.5;200.3;6782;13564.1;0;1704.3;1503.8;54364.8;3308.8;1930;480.8;100;19875;37.5;75;922;162.5;0;0;0;0
277.5;3083.3;100;3391;10851.3;0;1554;1844.6;57077.6;3108.2;2280.8;375.5;60;20536.8;62.5;33.3;821.8;137.5;0;20;0;0
279.3;2326;275.5;2712.8;8138.4;3391;1278;1744.6;57104.7;2847.8;2155.8;526.3;200;19634.6;12.5;75;1403.8;187.5;0;50;0;0
281.1;2266;175.3;2712.8;8138.4;0;1278;2025.2;59790.4;3108;1654;461;80;19494;0;160;1182.8;50;0;75;0;0
282.8;1884.8;160;6782;8138.4;0;977;1724.2;57077.6;3028;1980;776.8;125.3;19273.2;0;75;1022.6;180;3391;0;0;0
284.6;2531.5;175;4521.4;10851.3;2712.8;1102.8;1564;54364.8;3459.3;2306;501;75;19995.4;12.5;100;1403.4;125;3391;25;0;0
286.4;2280.8;150;6782;8138.4;0;952.3;1804.8;51624.8;3048;2080.5;741.4;100;19855.2;0;75;781.8;75;4521.4;50;0;0
288.1;2265.8;180.2;6782;8138.4;0;1127.5;1824.8;54364.8;2707.2;1980;551;80;20396.8;12.5;40;1142.6;160;0;0;0;0
289.9;2626.8;200;6782;8138.4;2712.8;1122.4;1864.6;57077.6;2747.2;2080.5;320.6;125;19714.8;12.5;100;781.6;70;0;66.7;0;0
291.7;2245.8;160;2712.8;10851.3;0;927;2045.4;57077.6;3028;2080.3;500.8;100;18451.2;12.5;175.3;801.8;120;0;25;0;0
293.4;2506.6;225.3;5425.6;5425.6;0;1478.5;1704.2;57077.6;2827.6;2907.5;676.3;100;20677.6;0;120;982.2;80;2712.8;25;0;0
295.2;2426.4;160.2;4521.4;2712.8;2712.8;1042.4;2230.8;57077.6;2967.6;2682;360.4;50;19594.2;62.5;66.7;1022.4;170;0;0;0;0
