"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"16",28.3,78558.8,54471.8,61677.6,1395966.3,13992.2,324264,31868.8,549893.4,95726.4,85398,39149.2,301099.2,162353.6,328900,30765.6,28760,145153.6,639751,319430.4,338002.4,348571.2
"17",30.1,106236.8,55976.2,56800.9,1524044.2,21257.8,394779.2,39149.2,633766.3,106878,98634.8,44865,357478.4,179761.6,398344,39209.4,28940.6,158636.8,662195.2,346125.6,385596.8,429520
"18",31.8,117949.2,66786.4,60348.3,1688635.9,21905,485073.6,42358,606768.5,109304.8,103067.6,40773.6,391390.4,183612.8,445651,44644.4,31488,168465.6,680889.8,357937.6,423542.4,460443.2
"19",33.6,125871.2,46630.2,57478.7,1715549.5,23903.9,470414.4,45045.6,627293.1,115181.2,109505.6,42759.2,415339.2,199516.8,473569,43601.4,34295.4,166914.4,692967.8,348190.4,452744,471635.2
"20",35.4,122882.8,43421.2,54771.8,1825898.6,19131.9,473278.4,45206,630313.5,116585.6,108282.4,40573,430961.6,196868.8,477570.5,43280.8,28679.8,171079.2,668659.2,363454.4,461729.6,473262.4
"21",37.1,134073.6,54592,56183.8,1769722.4,23354.3,476872,47632.8,620824.5,115803.2,110187.6,39650.6,419892.8,201381.6,475443.5,43742,32109.2,164692,658245,346206.4,466280,469089.6
"22",38.9,129180,39811,61361,1810289.4,20871.1,498168,45266,641744.8,112132.8,113718,39450,437540.8,199677.6,489109,43300.6,33493.4,161889.6,655631.2,358780.8,456816,445441.6
"23",40.7,126674.4,38086.2,51458.3,1698083.9,23660.5,471014.4,44564.2,620853.2,107680.8,102044.8,36982.8,399073.6,193279.2,479610,42518.6,28419.2,157234.4,599166.4,319331.2,436217.6,436417.6
"24",42.4,120516.4,32811.4,55670.1,1670484.4,19435.9,437158.4,39771,581828.9,103649.2,97472,35278.2,376350.4,187141.6,443186,38587.4,26012.2,144142,579107.6,299575.2,406193.6,403966.4
"25",44.2,111130,32470.2,55352.8,1407922.4,29071.9,423723.2,42137.4,588821.8,97692.4,97110.8,32269.8,370312,180162.4,426294.5,39149,22743.2,141859.2,600450.7,296706.4,401078.4,391473.6
"26",46,109284.4,32751.2,48800.4,1483409.3,21665,408640,38507.2,534908.9,94403.6,91675.6,34676.6,355771.2,176954.4,422078.5,36882.8,23043.8,138016.4,543087.4,282248,402963.2,380641.6
"27",47.7,110748.8,32691,46017.8,1433528.5,16222.5,410324.8,38266.6,542183,95546.4,88706.8,32630.8,360644.8,173344,418338.5,37324,21419.6,135553.6,509683.9,279678.4,385355.2,376289.6
"28",49.5,106176.4,29863.2,48957.1,1405581.8,16291.9,381363.2,37965.8,522725,93440,86681.6,30565.2,342636.8,164879.2,403399,34817.2,22402.2,131939.6,503663.3,278817.6,390828.8,376750.4
"29",51.3,107901.2,31648,47610.5,1403360.4,15843.8,401980.8,38928.4,529498.3,93541.2,86300.8,30625.2,340508.8,171819.2,417638.5,38447.2,22602.8,137786.4,516295,280362.4,402142.4,374606.4
"30",53,110528.4,31728.4,42991.9,1440536.4,20139.8,408260.8,40072,533088.3,94824.4,90091.2,28138.2,356214.4,181707.2,411245,37163.6,22562.6,138096,511552,271738.4,394340.8,371056
"31",54.8,106076,28860.4,48523.2,1413344.1,16147.5,390811.2,36622.2,523502,92477.6,89851.2,30745.6,341812.8,170956.8,405503.5,36742.4,20858,136084.4,501891.2,268829.6,382126.4,365659.2
"32",56.6,108242,30083.6,44350.4,1485128.8,16610.6,406776,37103.4,527360.1,90873.6,85738.8,29462,348552,172140,406702,39008.6,22322.2,135062.8,513462.5,276550.4,391852.8,367947.2
"33",58.3,109886.4,27035.2,43011.9,1424449,16119.4,394198.4,38306.6,514476.7,92818.8,86842,28238.4,350556.8,168108.8,396381,35779.8,19293.6,130869.2,511790.4,265139.2,377814.4,368467.2
"34",60.1,102225.6,27496.4,46113.6,1354992.6,16933.6,374204.8,37484.6,505244.5,87403.6,83733.2,29100.8,325105.6,163475.2,393640.5,32270,20276.4,128356.8,464549.4,260204,364116,350417.6
"35",61.9,97913.6,27376.2,45810.4,1329194.8,13457.8,367787.2,37304,493848.1,84976.8,84255.2,25931.8,324867.2,162192.8,377336.5,33413,20537,126054.4,464133.4,258440.8,350175.2,344340.8
"36",63.6,98976.4,27276,42961.8,1348762.8,13417.2,356776.8,34877.2,500381,88025.2,82069.2,28178.4,316603.2,162833.6,372607,34195.6,19574.4,125714.4,468152.5,250318.4,359243.2,350338.4
"37",65.4,98234.4,26393.4,40662,1306387.7,20303.9,368065.6,35117.8,488539.5,84556,82871.2,26894.8,318208,161248.8,372419.5,31909,19193,125954.4,469588.8,248052,349574.4,337501.6
"38",67.2,95767.2,26553.8,40583.3,1308142.1,16222.5,360987.2,34977.4,498814.8,89509.6,83713.2,26373.6,317265.6,160326.4,372519,34676.4,19714.8,127055.6,463557.9,256232.8,352964,343376.8
"39",68.9,96990.8,27737,49014.4,1336472,13600,360445.6,33593.6,490905.6,82810.8,80986,27897.6,313694.4,158582,373195,33794.2,19775.2,124443.6,471811.2,258439.2,356572.8,340169.6
"40",70.7,99838.8,27576.8,40883.5,1310975.2,10895,356355.2,37364.2,499780.9,81587.6,82690.8,25310.4,309883.2,157238,366439,36361.4,20837.6,125244.4,467014.2,253987.2,347688,343638.4
"41",72.5,99076.4,28158.2,40317.2,1283498.4,16798.8,362411.2,37284,514743.2,85418.4,83131.6,29060.6,319569.6,163435.2,381016.5,34034.8,19053,127525.2,468862.4,258602.4,360985.6,339066.4
"42",74.2,94964.8,31106.4,40611.4,1312431.3,20292.2,361751.2,35559,496455.1,86521.2,81948.4,27075.2,316985.6,161489.6,375183.5,33272.6,21018.4,124462.8,463879.4,256856,349173.6,347230.4
"43",76,98715.6,29742.8,40593.8,1309351.4,16914.1,345664,34737,499276.1,84334.8,81868.4,24969.4,319289.6,158041.6,365311,33493.2,18872.4,127636.4,466719.9,251601.6,348852,332046.4
"44",77.8,93600.8,30384.6,43634.5,1283669.3,17023.4,345724,34696.6,488831.4,82870.8,84595.6,25771.8,305152,156155.6,359893,33774,18932.6,124753.6,445169.7,246908.8,346928,330661.6
"45",79.5,92457.6,27917.8,40667.7,1273474.5,10837.5,338725.6,35438.6,491670.5,82410,83713.2,26453.6,307838.4,153808.4,365988.5,32229.8,19313.6,123372.4,450948.4,258621.6,350819.2,343478.4
"46",81.3,92438,28078.4,40555.1,1252994.8,16886.7,354669.6,35158,490309.5,85297.6,84636,27055.4,296827.2,154511.2,360994,32269.8,19534.4,127035.6,441594.5,243018.4,343600,337962.4
"47",83.1,93179.6,25972.2,40766.2,1266374,16974.6,346205.6,32269.8,476538.6,80584.8,80564.6,26854.6,298834.4,152726,360018.5,31427.6,19433.8,122951.6,432947.8,248592.8,329960,323761.6
"48",84.8,86481.2,26774.4,38015.3,1220945.6,13567.2,346868,33132.4,473359.4,79842.4,77816.8,26293.2,291312.8,148012.8,346179.5,32671,19173.2,123512.8,432522.1,236078.4,336720,304629.6
"49",86.6,88386.4,31688.2,38588.8,1225593.6,13771.9,339566.4,33112.4,477773.9,80163.2,77034.8,24267.2,283208.8,146147.6,345454.5,30685.4,18912.4,117606.8,411503.6,242836.8,323764,313916
"50",88.4,88486.4,25992.2,38106.3,1156457.4,10887.5,336638.4,33473.2,455750.8,78900,76854.2,24227.4,280121.6,145746,343603.5,31126.8,17288,116485.6,401177.2,234212.8,312429.6,306374.4
