"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",37.1,384.94,1469.73,14694.42,4477823.44,-610.38,121.93,395.16,95545.22,-58.1799999999998,658.38,284.94,475.06,2991516.72,41.25,-48.61,-78.16,113.67,39475.92,-49.55,0,0
"2",38.9,284.74,1609.93,11981.62,4453407.54,-610.38,-118.87,354.96,103710.82,262.62,282.38,199.54,515.06,2721286.42,128.75,-58.61,62.24,33.67,39475.92,-49.55,0,0
"3",40.7,84.3400000000001,1369.13,15372.62,4306400.84,-610.38,172.13,94.1599999999999,111876.42,82.2200000000003,257.18,385.24,595.26,3092673.02,28.75,-83.61,-148.26,123.67,39475.92,10.45,0,0
"4",42.4,465.34,1128.73,14694.42,4200356.74,-610.38,-3.56999999999994,374.96,122781.92,22.02,-444.82,134.44,354.66,2241462.82,78.75,-8.61,-278.56,23.67,42215.92,0.450000000000003,0,0
"5",44.2,1026.94,1268.93,11981.62,4260228.54,-610.38,21.6300000000001,595.56,139113.02,563.42,-43.8199999999997,-161.66,555.46,2183248.42,3.75,-48.61,62.24,53.67,44928.72,100.75,0,0
"6",46,344.94,1288.93,14694.42,4311961.54,-610.38,46.6300000000001,304.86,141825.82,463.22,282.38,18.9399999999999,635.46,2178608.42,-4.55,41.69,182.44,68.67,50381.42,-16.25,0,0
"7",47.7,-156.26,887.73,11981.62,4115988.34,3911.02,-179.37,254.86,144538.62,182.22,-219.12,384.94,455.26,2102026.02,41.25,-28.61,22.04,18.67,47695.72,-49.55,0,0
"8",49.5,364.94,1148.73,14694.42,4178545.94,-610.38,71.9300000000001,931.56,149964.32,-138.38,332.38,58.9399999999999,530.16,2079536.42,66.25,-8.61,-258.76,13.67,53121.42,-49.55,0,0
"9",51.3,565.74,1209.13,14694.42,4186792.54,-610.38,-479.87,435.16,155417.02,423.22,106.88,139.34,815.86,2117738.02,66.25,-33.61,122.44,-6.33,53121.42,-24.55,0,0
"10",53,605.34,1690.53,18763.62,4124127.14,-610.38,-53.5699999999999,535.76,169008.22,483.42,382.68,-1.06000000000006,475.06,2095491.62,41.25,11.39,-158.36,73.67,55834.22,25.45,0,0
