"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",26.5,-313,1391.87,9065.36,3292541.48,-791.24,89.8900000000001,-66.1999999999998,75393.58,84.1399999999999,-99.29,1.02000000000004,361.92,2536167.34,76.25,0.329999999999998,-236.78,80.75,17045.52,36.17,0,0
"2",28.3,248.599999999999,2073.87,11778.16,3918332.18,3730.16,69.6900000000001,154.4,78106.38,-76.0599999999999,-149.49,-84.1799999999999,422.12,2979143.34,161.95,-49.67,84.22,80.75,25183.92,-23.83,0,0
"3",30.1,890.2,2595.07,11778.16,4557633.88,-791.24,-15.51,-66.1999999999998,88984.78,264.54,201.51,828.22,562.32,3448950.14,76.25,40.53,-76.1800000000001,35.75,27896.72,1.17,0,0
"4",31.8,469.2,2494.87,14490.96,5134269.58,-791.24,49.6900000000001,455.4,89011.88,204.34,-249.79,236.62,642.52,3412052.14,163.75,60.53,44.22,60.75,30636.72,-23.83,0,0
"5",33.6,248.599999999999,2374.47,11778.16,4984684.88,-791.24,-115.81,234.8,88984.78,986.54,-99.49,216.62,261.72,3279661.74,38.75,-74.67,24.22,10.75,33322.42,9.47,0,0
"6",35.4,-32.1999999999998,2575.27,9065.36,4777860.58,-791.24,-391.51,315,91724.68,-16.0599999999999,151.51,201.72,662.72,3119687.34,38.75,100.33,505.62,150.75,30636.72,16.17,0,0
"7",37.1,-72.1999999999998,2635.47,11778.16,5011813.38,-791.24,-191.11,154.6,89011.88,84.1399999999999,-49.29,76.22,321.72,2931988.14,38.75,-74.67,-196.78,-39.25,30609.62,-23.83,0,0
"8",38.9,409,1853.07,11778.16,4946624.18,-791.24,34.49,134.4,94437.48,-36.2600000000002,201.51,176.52,462.32,2915898.54,101.25,0.329999999999998,-196.58,-29.25,27896.72,96.17,0,0
"9",40.7,489.4,1973.47,9065.36,5139695.28,3730.16,-311.31,-86.1999999999998,99890.28,-497.66,-99.29,316.82,602.52,2862663.34,151.25,-49.67,-256.58,10.75,30609.62,1.17,0,0
"10",42.4,-12,2134.27,11778.16,5074452.08,-791.24,-141.01,395,97177.48,144.34,101.51,216.42,412.02,2786324.14,76.25,-59.67,84.22,98.25,33349.52,-23.83,0,25
"11",44.2,228.599999999999,1391.87,11778.16,4709958.08,-791.24,-191.01,455.2,99890.28,-56.46,402.01,251.52,622.52,2673120.94,59.55,0.329999999999998,-55.98,150.75,33322.42,51.17,0,0
"12",46,389,1712.67,11778.16,4867735.48,2599.76,234.99,94.2000000000003,99890.28,43.9400000000001,302.01,156.22,783.12,2655872.94,101.25,75.63,-316.98,60.75,38775.12,-23.83,0,0
"13",47.7,549.599999999999,1652.27,11778.16,4696340.08,-791.24,109.69,254.8,108055.88,1087.14,352.01,377.02,522.12,2616064.94,38.75,-24.67,-75.98,-1.75,41515.12,51.17,0,0
"14",49.5,369,1351.87,11778.16,4636441.18,-791.24,-512.11,-146.6,108028.68,184.54,226.51,116.22,442.32,2524820.14,63.75,-19.67,365.02,-14.25,44255.02,176.57,25,0
"15",51.3,-112.400000000001,1532.27,14490.96,4851377.08,-791.24,-371.51,-186.6,118934.18,-336.86,352.01,156.62,722.92,2574503.34,38.75,-19.47,-296.78,10.75,46967.82,-23.83,33.3,0
