"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",1.8,4371.8,350.5,5425.6,5425.6,0,2155.5,1844.6,3391,3529.6,2356,360.4,300.3,23084,87.5,140,1082.6,110,3391,100,0,0
"2",3.5,4933.6,200.3,0,5425.6,0,2180.8,1965,6782,3489.4,2481.3,451,200.2,22562.6,0,125,1142.6,100,0,0,0,0
"3",5.3,4151,300.6,4521.4,8138.4,4521.4,1684.2,2285.8,3391,3870.4,2105.5,621.4,225.3,21780.6,0,50,1142.8,90,0,40,0,0
"4",7.1,4051,250.3,0,10173,0,1729.5,3008,4521.4,3730,1644,400.4,220.2,22161.6,37.5,50,1243,70,3391,0,0,0
"5",8.8,4512.2,240.2,3391,10173,3391,1704.3,2366.2,0,3609.8,2255.8,300.5,250.3,22663,0,150,1122.6,62.5,0,40,0,0
"6",10.6,4532.2,260.2,0,8138.4,0,1945,2065.2,4521.4,3349,2055.5,340.6,100,23545.4,50,66.7,1243,80,5425.6,25,0,0
"7",12.4,4211.4,380.6,4521.4,8138.4,0,1784.4,2446.6,0,3108.2,2306,240.4,150,22362,25,140,901.8,90,4521.4,0,0,0
"8",14.1,4251.4,160,0,2712.8,0,1884.8,1764.6,3391,3469.2,1904.8,651.5,220.2,20797.8,25,125,1303.2,140,0,33.3,0,0
"9",15.9,4632.6,300.2,0,8138.4,0,1829.3,2125.4,5425.6,3549.4,1579,380.6,300.5,21459.6,12.5,25,1162.6,62.5,0,0,0,0
"10",17.7,3990.8,280.4,0,5425.6,0,2055.3,1844.6,2712.8,3549.6,1855,501,425.8,23766,0,125,1443.6,87.5,2712.8,0,0,0
