"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",26.5,NA,1391.87,9065.36,3292541.48,NA,NA,NA,75393.58,NA,NA,NA,361.92,2536167.34,NA,NA,NA,80.75,17045.52,NA,0,0
"2",28.3,NA,2073.87,11778.16,3918332.18,NA,NA,NA,78106.38,NA,NA,NA,422.12,2979143.34,161.95,NA,NA,80.75,25183.92,NA,0,0
"3",30.1,890.2,2595.07,11778.16,4557633.88,NA,NA,NA,88984.78,NA,NA,828.22,562.32,3448950.14,NA,NA,NA,NA,27896.72,NA,0,0
"4",31.8,NA,2494.87,14490.96,5134269.58,NA,NA,NA,89011.88,NA,NA,NA,642.52,3412052.14,163.75,NA,NA,NA,30636.72,NA,0,0
"5",33.6,NA,2374.47,11778.16,4984684.88,NA,NA,NA,88984.78,986.54,NA,NA,NA,3279661.74,NA,NA,NA,NA,33322.42,NA,0,0
"6",35.4,NA,2575.27,9065.36,4777860.58,NA,NA,NA,91724.68,NA,NA,NA,662.72,3119687.34,NA,NA,505.62,150.75,30636.72,NA,0,0
"7",37.1,NA,2635.47,11778.16,5011813.38,NA,NA,NA,89011.88,NA,NA,NA,321.72,2931988.14,NA,NA,NA,NA,30609.62,NA,0,0
"8",38.9,NA,1853.07,11778.16,4946624.18,NA,NA,NA,94437.48,NA,NA,NA,462.32,2915898.54,101.25,NA,NA,NA,27896.72,NA,0,0
"9",40.7,NA,1973.47,9065.36,5139695.28,NA,NA,NA,99890.28,NA,NA,NA,602.52,2862663.34,151.25,NA,NA,NA,30609.62,NA,0,0
"10",42.4,NA,2134.27,11778.16,5074452.08,NA,NA,NA,97177.48,NA,NA,NA,412.02,2786324.14,NA,NA,NA,98.25,33349.52,NA,0,25
"11",44.2,NA,1391.87,11778.16,4709958.08,NA,NA,NA,99890.28,NA,NA,NA,622.52,2673120.94,NA,NA,NA,150.75,33322.42,NA,0,0
"12",46,NA,1712.67,11778.16,4867735.48,NA,NA,NA,99890.28,NA,NA,NA,783.12,2655872.94,101.25,NA,NA,NA,38775.12,NA,0,0
"13",47.7,NA,1652.27,11778.16,4696340.08,NA,NA,NA,108055.88,1087.14,NA,NA,522.12,2616064.94,NA,NA,NA,NA,41515.12,NA,0,0
"14",49.5,NA,1351.87,11778.16,4636441.18,NA,NA,NA,108028.68,NA,NA,NA,442.32,2524820.14,NA,NA,NA,NA,44255.02,176.57,25,0
"15",51.3,NA,1532.27,14490.96,4851377.08,NA,NA,NA,118934.18,NA,NA,NA,722.92,2574503.34,NA,NA,NA,NA,46967.82,NA,33.3,0
"16",53,NA,1933.67,11778.16,4796985.38,NA,NA,NA,118907.08,NA,NA,NA,642.52,2612442.54,NA,NA,NA,100.75,49707.72,NA,0,0
"17",54.8,NA,1813.07,15169.16,4840525.98,NA,NA,NA,113481.48,NA,NA,NA,542.32,2547283.94,NA,NA,NA,NA,52420.62,NA,0,0
"18",56.6,NA,1572.47,11778.16,5085303.38,NA,NA,NA,116194.28,NA,NA,NA,983.52,2637997.74,147.65,NA,NA,NA,49680.62,NA,0,0
