"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",1.8,2807.2,100,3391,5425.6,5425.6,1854.8,1724.6,4521.4,4110.8,2606.8,676.3,80,19213.2,25,0,1403.6,162.5,3391,50,0,0
"2",3.5,3349,150,0,0,0,1729.5,1363.4,0,3669.6,2280.8,375.5,275.3,18411,0,267,861.8,160,2712.8,75,0,0
"3",5.3,2646.8,180,2712.8,0,3391,1729.3,1804.6,3391,3028,2231,751.8,175.3,19414,33.3,25,1343.2,50,0,33.3,0,0
"4",7.1,3033,180,0,4521.4,0,2205.8,1784.6,0,3268.8,2807.3,420.6,100,18351,25,100,1122.6,160,0,40,0,0
"5",8.8,2968,140,2712.8,0,0,1980.3,1664.2,2712.8,3408.8,1980,541.2,200.3,19835,37.5,150.3,1463.6,160,6782,0,0,0
"6",10.6,2707.2,125,3391,0,0,1553.8,1945,2712.8,3048,2957.8,275.3,275.3,19273.2,50,40,1202.8,70,0,120,0,0
"7",12.4,2266,220,0,0,0,1929.8,2025.2,3391,3248.8,2707.3,551.3,220.2,18972.6,20,140,962,100,3391,100,0,0
"8",14.1,2927.8,60,0,0,0,1754.3,1865,5425.6,2907.8,2105.5,500.8,50,17889.6,0,25,1403.3,100,4521.4,0,0,0
"9",15.9,2346.2,140,0,0,0,1278,2005,3391,3349,2706.8,400.6,300.4,18190.4,40,0,1162.6,87.5,0,0,0,0
"10",17.7,2947.8,140.2,3391,0,0,1529,2406.3,6782,3308.8,3108.5,400.6,140,18732,12.5,175.3,1223.2,110,2712.8,140.2,0,0
"11",19.4,2606.8,100,0,3391,3391,1453.5,1965,4521.4,3529.4,2055.3,400.8,60,17889.6,0,240.4,942.2,210,0,0,0,0
"12",21.2,2707.2,100,0,0,5425.6,1729.5,2306,3391,3288.6,2832.5,320.4,60,18491.4,12.5,167,1443.6,120,3391,140.2,0,0
"13",23,2546.8,133.3,0,5425.6,0,2005.5,2005.4,0,3148.2,2456.3,400.8,440.8,307556.8,28.6,75,1243,112.5,0,66.7,0,0
