Time;Li7;B11;Mg25;Ca43;Ti49;V51;Cr53;Mn55;Ni60;Cu65;Zn66;Rb85;Sr86;Y89;Mo97;Cd111;Sn118;Ba138;Pb208;Th232;U238
1058.4;2887.4;1303.2;8138.4;3792132.5;0;1353.5;2185.6;89685.6;3669.6;2130.5;480.8;521;2121766.4;150;33.3;862;200;220253.4;140;0;0
1060.2;2626.8;1062.4;8138.4;3476659.4;0;1453.8;2266.2;76094.4;2747.2;2105.3;626.3;821.6;1942048.6;62.5;40;962.2;200;222993.2;250.3;0;0
1062;2426.2;1343.4;10173;3677896;0;1022;1985;81547.1;3328.8;2230.8;751.5;841.6;2122540.8;80;50;962;212.5;258233.4;140.2;25;0
1063.8;2987.6;1122.8;6782;3639781.1;0;1228.3;2582;73381.6;3268.8;1854.5;500.8;681.4;1982905.6;100;150;1102.6;130;277358.3;225.3;0;100.3
1065.6;2245.6;1142.6;8138.4;3639727.3;0;1804.8;1985.2;70641.6;2867.4;1779.8;781.8;821.6;2065004.8;100;100;1263;130;318212.9;75;0;0
1067.4;2165.4;1423.4;8138.4;3887406.3;0;1228;1724.4;73381.6;2847.4;2180.5;741.6;526;2060812.8;25;80;1082.6;237.5;307361.7;0;0;0
1069.2;2667.2;1142.8;5425.6;3745933.2;4521.4;1453.8;1925.2;65243.1;3429.2;2581.8;576.3;852;2050080;100;40;761.6;140;320952.9;100.3;0;0
1071;2546.6;1142.6;6782;3609912.9;0;1478.8;2085.4;59790.4;3148.4;1744.4;626.3;551;1881811.2;75;33.3;841.6;180;301881.8;75;0;0
1072.8;2707;1624.2;6782;3509240.5;0;1052.3;2386;65216;3368.8;2681.8;1002.5;460.8;1904172.8;87.5;75;721.6;80;263767.2;0;0;0
1074.6;2546.8;1203;8138.4;3713298.2;4521.4;1303;1784.6;59790.4;3649.8;2431.5;541;601;2024377.6;87.5;140;1002.2;140;222993.2;40;0;0
1076.4;2286;1483.8;2712.8;3759497.5;0;1227.8;2045.2;59790.4;3148.4;2381;350.5;621.2;2036780.8;87.5;100;962.2;190;223020.3;0;0;0
1078.2;2807.3;1463.4;8138.4;3762237.4;0;1328.3;1724.4;59790.4;3709.8;2255.8;701.5;821.8;2043062.2;62.5;0;1183;150;201236.4;75;0;0
1080;2807.4;1523.8;10173;3794845.5;0;1127.5;1764.2;57077.6;3549.6;2581.8;901.8;701.5;2901932.6;50;150.3;1062.2;160;198523.6;40;0;0
1081.8;2927.8;1463.8;10173;3887325.3;2712.8;1629;1885;59790.4;3348.8;2230.8;601;751.5;2138694.4;25;100;1443.4;280;239351.4;280.2;33.3;0
1083.6;2646.8;1323;6782;3843811.8;0;1729.3;1724.4;59790.4;2566.6;2205.8;400.6;822;2600665.5;62.5;25;861.8;190;231185.9;50;0;0
1085.4;2807.4;1403.6;8138.4;3887352.5;2712.8;1278;2326;65216;3007.8;1980;360.4;781.6;2250841.6;50;150;1062.4;125;214854.8;80;0;0
1087.2;2787.2;1363.2;5425.6;3819342.3;0;1428.8;2045.4;59790.4;3649.8;2306;701.5;681.4;2012339.2;25;220.2;1162.8;110;193070.9;60;0;0
1089;2486.4;1363.4;3391;3764896.5;0;1243;1884.6;59790.4;3128.2;2030.3;626;651.5;1918176;50;20;1343;262.5;141364.7;100;0;0
1090.8;2326.2;1664;5425.6;3620737.3;0;1202.8;2346;62503.2;3148.4;2757;476;340.4;1801632;133.3;125;1182.8;220;111469.5;150;0;0
1092.6;2732.3;1042.4;10173;3617997.3;0;1604;2326;62503.2;3268.6;2406.3;726.5;561.2;1473083.2;62.5;25;801.8;170;95138.3;0;0;0
1094.4;2967.8;962.2;5425.6;3822054.9;0;1253;2306;59790.4;3629.8;2556.5;681.4;781.6;1894700.8;125;20;1162.6;187.5;78807.2;66.7;0;0
1096.2;2606.8;1182.8;5425.6;3852004.3;0;1002.2;2246;59790.4;3007.8;2230.8;601.2;501;1794560.1;50;75;1027.3;110;67956;25;0;0
1098;2647;1182.8;6782;3743193.2;0;1428.5;2566.8;62503.2;3559.5;1804.8;661.2;781.8;1714080;112.5;0;1122.8;150;67956;0;0;0
1099.8;3108.2;1202.8;5425.6;3824794.8;0;1303;2285.8;62530.3;3027.8;1929.8;325.5;480.8;2098858;150;150;1082.6;200;59790.4;180.2;0;0
1101.6;2526.6;1263.2;5425.6;3830274.5;0;1478.5;2105.2;62503.2;3048;2581.5;581;601.2;1749459.2;50;80;1223;300;62503.2;100;0;0
1103.4;2466.4;922;5425.6;4061433.5;0;1152.8;2025.2;59817.5;3268.8;2005;826.8;460.8;1668236.8;62.5;50;801.8;130;54391.9;0;0;0
1105.2;2967.8;1263.2;3391;3876474.3;2712.8;1528.8;2185.8;54364.8;2847.6;3258.8;661.6;275.3;1652812.8;87.5;100;962.4;237.5;46199.2;75;0;0
1107;2988;681.2;6782;4039703.9;0;1177.5;1844.8;57077.6;3629.6;2180.8;425.8;601.2;1566067.2;50;40;942;170;46172.1;25;0;25
1108.8;2205.8;1042.4;5425.6;3767636.3;0;1403.5;1744.4;59790.4;3368.8;2280.8;701.4;501;1528524.8;37.5;75;1122.6;112.5;46172.1;75;0;0
1110.6;2867.6;1323;5425.6;3960788.4;0;1127.8;2366;57077.6;3388.8;2807;827;626;1574355.2;62.5;25;902;140;38006.5;25;0;0
1112.4;2767.2;1142.8;6782;4028825.4;0;1022.4;1764.6;57077.6;3409;2581.8;681.6;541;1621286.4;50;220.2;881.8;130;35266.6;66.7;0;0
1114.2;2706.8;1303.2;3391;3955389.6;0;1243;2025.2;57077.6;3569.6;2255.8;721.6;1052.3;1561158.4;75;50;801.6;190;27128.1;80;0;0
1116;2767.4;962.2;5425.6;4347119.5;0;1052.3;2085.6;57077.6;3449;2080.3;952.3;902;1657126.4;87.5;100;761.6;87.5;29840.9;50;0;0
1117.8;2847.4;982.2;8138.4;3816656.4;0;1353.5;2246;59790.4;3088.2;1854.8;460.8;440.6;1570944;37.5;167;982.2;125;32553.8;20;0;0
1119.6;2486.2;1102.4;8138.4;3705105.3;0;982.4;1684.2;59790.4;3409.2;2506.8;551;862;1491276.8;66.7;75;941.8;270;32553.8;40;0;0
1121.4;2506.4;901.8;2712.8;3675156.1;0;1328.3;2265.8;54364.8;2727.2;2331;1177.8;761.4;1655414.2;50;33.3;1343.2;160;40719.3;50;0;0
1123.2;3068;882;6782;4053349.1;0;1102.5;2165.6;57077.6;2686.8;1779.5;641.2;641.2;1468512;37.5;50;1142.6;237.5;40719.3;50;0;0
1125;3108.3;1122.6;6782;3949882.8;0;1278.3;1804.4;57077.6;3529.6;2531.5;681.2;761.8;1453990.4;100;50;982.2;150;37979.4;50;0;0
1126.8;3083;1182.8;6782;4001670;0;1403.5;2205.6;59790.4;2747.2;1904.8;551;801.6;1525376;50;75;1102.6;112.5;35266.6;100;0;0
1128.6;2887.8;1303.2;8138.4;4077819;0;1328.3;2326;57077.6;3609.4;2807.3;676.5;721.4;1535788.8;112.5;200.3;862;220;35266.6;60;0;0
1130.4;2326;1203;10173;4118619.3;2712.8;1654;2045.2;59790.4;2727.4;1779.5;576.3;761.6;1520979.2;62.5;40;922;130;29868.1;25;0;0
1132.2;2225.8;1102.8;8138.4;4200140.1;0;1328;2165.8;57077.6;3308.6;2155.5;701.2;942.2;1576825.6;62.5;225.3;1122.8;225;29840.9;50;0;0
1134;2566.6;1403.6;5425.6;4211072.6;0;1022.6;1724.4;59790.4;3449.2;2105.5;601.2;1002.4;1558592;75;40;1002.4;150;29840.9;0;0;0
1135.8;3027.8;1544;8138.4;4322623.2;0;1283;2005.2;51651.9;3389;2130.5;551;741.6;1528083.2;75;75;1122.8;200;27128.1;40;0;0
1137.6;2406.2;1042.4;8138.4;4543012;0;1202.8;2486.4;57077.6;3750.2;2531.5;601;962.2;1560998.4;62.5;100;982.4;175;27128.1;25;0;0
1139.4;2787.2;1483.8;6782;4181204.1;0;1328.3;2606.8;57077.6;3108.2;2205.8;1002.5;962;1569942.3;29.5;50;1378.3;140;27128.1;20;0;0
1141.2;2646.8;1564;6782;4330788.8;0;1604;2185.6;54364.8;2847.4;2255.8;420.6;902;1589395.2;12.5;50;1222.8;87.5;24415.3;75;0;0
1143;2165.6;1363.6;10173;4382467.8;0;1478.8;1684;54364.8;3389;2280.8;500.8;822;1528332.8;57.1;60;942;300;86086.6;125.3;0;0
1144.8;2366.2;1583.8;8138.4;4377041.8;0;1102.4;1603.8;65216;2787.2;2431.3;521;601;1633164.8;150;75;721.6;110;24415.3;34646.3;0;0
1146.6;2567;1503.8;8138.4;4592005.1;0;1303;1884.8;54364.8;3529.4;2256;476;1263;1682374.4;62.5;100;962.2;90;21702.5;20;0;0
1148.4;3368.8;1864.8;8138.4;4665387.1;0;1654;2456.3;59790.4;2827.4;2130.8;601.3;1323.2;1694828.8;100;0;1243;240;27128.1;25;0;0
1150.2;3108.2;1263;8138.4;4483167.3;0;982.4;2125.6;57050.4;3048.2;2180.8;541;942;2301471.6;50;20;641.4;110;21702.5;120;0;0
1152;2907.8;1644.2;10173;4687089.9;0;1152.8;2105.2;57077.6;3028.2;3008.3;877;1162.6;1693900.8;62.5;120;982.2;220;29840.9;40;0;0
1153.8;2506.6;1924.6;10173;4891201.4;0;2255.5;2426.2;62503.2;3068.2;2782.3;380.4;1062.4;1806502.4;100;250.3;761.8;170;35266.6;100;0;0
1155.6;2045.2;2225.8;6782;4937427.9;0;1503.5;1483.4;57077.6;3529.6;2280.8;681.2;801.6;2176778.5;104.5;40;1062.6;240;46172.1;25;0;0
1157.4;3007.8;1985.2;10173;4994560;0;1002.3;1844.6;57077.6;2907.8;2155.8;721.6;1102.8;2105696;75;0;701.4;110;54364.8;0;0;0
1159.2;2827.4;2005;8138.4;4945593.3;0;1403.5;2205.8;67928.8;3509.4;2381.3;1052;842;3195964.9;62.5;75;882;180;59763.3;180.2;0;0
1161;2466.8;1884.8;5425.6;4581099.8;0;1202.8;1965;57077.6;3469.4;1704.3;576;681.2;1675944.1;50;80;1102.5;160;40719.3;80;33.3;0
1162.8;2587;1263.2;6782;3204483.5;0;1930;2231;59790.4;2988;1980;300.5;440.6;1141987.2;62.5;180.2;861.8;62.5;24415.3;40;0;0
1164.6;2546.6;1443.6;5425.6;1961309.6;0;1453.5;1844.8;59790.4;2767.2;2606.8;626.3;400.8;850988.8;87.5;100;781.4;130;13564.1;33.3;0;0
1166.4;3083.3;922.2;8138.4;1351930.7;0;1303.3;1864.6;57077.6;3128.2;2306;440.6;420.6;489846.4;50;100;1143;187.5;10851.3;0;0;0
1168.2;2165.4;581.2;3391;889504.1;3391;1278;2005;54364.8;3108.2;2857.5;651;180.2;362612.8;37.5;150;1062.6;180;6782;66.7;0;0
1170;2566.6;460.8;3391;620176.3;0;1729.5;1884.8;57077.6;2947.6;2030.5;500.8;380.8;256274.4;25;75;982.2;87.5;5425.6;33.3;0;0
1171.8;2366.2;581.2;8138.4;451520.5;3391;1102.5;2145.6;57077.6;3960.8;2080.3;576.3;120;189669.6;0;75;601.2;150;2712.8;75;0;0
1173.6;2606.8;400.5;6782;342682.5;0;1177.8;1684.2;59790.4;3368.8;2331;420.6;166.7;137303.2;0;150;641.2;80;5425.6;200.3;0;0
1175.4;2526.6;275.3;3391;255574.5;0;1378.3;1864.8;54364.8;2827.4;2180.8;480.8;60;110930;25;100;982;112.5;6782;25;0;0
1177.2;2727;180.2;6782;190358.1;0;851.8;1443.6;54364.8;2907.6;2055.5;350.5;225.3;103188;37.5;66.7;1102.6;90;0;0;0;0
1179;2782.3;350.5;6782;144104.6;0;1027.3;1845;59790.4;3028.2;2481.5;425.8;125;78800;12.5;140;681.4;162.5;4521.4;175.3;0;0
1180.8;2687.2;325.3;5425.6;114182.3;0;1243;1844.6;57077.6;2586.8;1804.8;480.8;100.3;66184.4;62.5;0;1744.4;100;0;0;0;0
1182.6;2681.8;325.5;5425.6;115531.9;0;1228;1925;51624.8;3710;2256;601.3;100;51243;12.5;100;821.6;70;0;66.7;0;0
1184.4;2847.4;260.2;5425.6;78834.3;0;1027.3;2165.6;59790.4;2767.4;2105.5;626.3;33.3;48335;25;120;781.6;150;6782;50;0;0
1186.2;2305.8;100;6782;65243.1;0;1483.8;1844.6;57077.6;2807.6;2080.5;320.4;150;38106.4;37.5;125;1062.4;87.5;3391;0;0;0
1188;2586.6;160.2;8138.4;57782.9;0;1202.8;1624;59790.4;3088.2;2381.3;300.4;75;37283.8;25;125;701.4;180;0;20;20;0
1189.8;2225.8;300.5;5425.6;40746.4;0;1102.5;1463.6;54364.8;3288.8;2205.8;751.5;180.2;34295.6;37.5;100;1283.2;60;0;33.3;0;0
1191.6;2807.5;250;3391;40726.1;0;1353.5;1804.6;59790.4;2887.6;2055.3;776.8;120;30805.8;25;50;1022.2;83.3;3391;40;0;0
1193.4;2145.6;100;10173;32553.8;4521.4;1127.5;2045.2;57077.6;2887.4;2105.5;626.3;100;27737;12.5;75;1162.8;140;0;0;0;0
1195.2;2426.4;220;3391;27155.3;4521.4;1478.5;1644.2;57077.6;3088.2;2281;280.2;175.3;27376.2;37.5;100;901.8;212.5;0;75;0;0
1197;2326;150;6782;21702.5;0;1027.5;2481.5;59790.4;2747.4;2030;440.6;175.3;25611.2;25;50;801.6;112.5;0;0;0;0
1198.8;3108.3;140;5425.6;23737.1;0;1729.3;2005.2;57077.6;3328.8;2631.8;576.3;150;27155.2;12.5;75;861.8;160;0;0;0;0
1200.6;2065.2;140;3391;21702.5;0;1353.5;1724.4;57050.4;2807.4;2281;380.6;50;25109.8;12.5;75;962;137.5;0;0;0;0
1202.4;2065.4;120.2;3391;16276.9;0;1203;1523.8;54364.8;2707.2;2080.3;681.4;125;24026.8;0;150.3;741.6;87.5;0;0;0;0
1204.2;2331.3;360.4;6782;18989.7;0;1528.8;2025.4;57077.6;3228.4;2055.3;626.3;50;22883.6;37.5;233.7;1403.4;130;0;75;0;0
1206;2265.8;100;5425.6;16276.9;0;1228;1744.2;57077.6;3228.6;2857.3;400.8;20;22663;12.5;75;822;50;0;0;0;0
1207.8;2982.8;220.2;3391;13564.1;0;2055;2105.6;59790.4;2967.8;2130.3;380.8;167;22201.6;12.5;25;922;110;0;33.3;0;0
1209.6;2732.3;140.2;2712.8;10851.3;3391;1579;1564.2;57077.6;3188.4;2155.8;521;200.4;21559.8;0;66.7;1082.4;137.5;0;40;0;0
1211.4;2566.8;240.2;5425.6;10173;0;1654.3;2005.2;57104.7;2887.6;2155.3;475.5;75;21178.8;0;20;1002.4;90;0;25;0;0
1213.2;2506.6;120;3391;10851.3;0;1478.8;1925;51651.9;2847.4;3384;526;150;20176;0;100;882;125;0;0;0;0
1215;2686.8;150.3;6782;10851.3;3391;1162.8;1583.8;57050.4;3188.6;1729.3;375.8;120;20075.8;0;100;1102.6;170;0;33.3;0;0
1216.8;2546.4;160;3391;16955.1;0;1328.3;1744.6;54364.8;2847.2;2456.3;450.8;50;19393.6;12.5;40;1022.2;120;0;100;0;0
1218.6;2346;220;6782;8138.4;3391;1228;1824.8;54337.6;2827.4;1463.6;676.5;180.2;18290.8;37.5;20;1223;112.5;0;40;0;0
1220.4;2606.8;140;6782;10851.3;0;1077.3;2185.6;57077.6;2466.6;2958;450.5;33.3;19674.8;0;100;1443.4;110;0;25;0;0
1222.2;2306;100;6782;8138.4;0;1383.4;1483.8;57077.6;3589.6;2431.3;626.5;66.7;19434;37.5;33.3;1002.2;100;0;40;0;0
1224;2847.4;250.3;0;10173;0;1453.5;1604;57077.6;2305.8;1629.3;601.5;100;20075.8;25;150.3;1122.6;70;0;66.7;0;0
1225.8;2386.4;175.3;6782;8138.4;0;1483.8;1804.6;59817.5;2787.2;1754.5;500.8;50;19253.4;0;25;1182.6;170;0;25;0;0
1227.6;2446.4;100;3391;5425.6;3391;1704.5;1543.8;59790.4;3389;1804.5;626.3;75;19233.2;0;80;1022.4;70;4521.4;50;0;0
1229.4;2827.6;25;6782;10173;3391;1202.8;1884.8;54337.6;3067.8;2331;375.3;50;19073;0;140;1002.2;240;0;0;0;0
1231.2;2306;225.3;2712.8;10173;0;1278.3;2265.8;57077.6;3027.8;1929.8;360.4;60;20356.4;0;40;1222.8;150;0;40;0;0
1233;2767;160;6782;5425.6;4521.4;1127.8;1483.8;57077.6;3329;1904.8;440.8;140.2;19434;0;240;1242.8;130;3391;0;0;0
1234.8;2526.4;160;6782;10851.3;0;1754.5;1824.6;57077.6;2947.8;1904.8;400.5;125;19012.6;12.5;50;1222.8;100;0;66.7;0;0
1236.6;2206;160;2712.8;5425.6;0;1278;1944.8;57077.6;2907.6;2180.8;501;175;18290.6;25;225.3;861.8;150;2712.8;60;0;0
1238.4;2386.2;225.3;3391;6782;0;1428.5;1925;57077.6;3629.6;2431.3;260.4;75;18752.2;0;25;1042.4;50;0;60;0;0
1240.2;2647.2;200.2;3391;3391;0;1443.6;1985;4521.4;3609.6;3083;460.8;300.5;19514.2;12.5;60;1563.8;180;0;66.7;0;0
1242;2767.4;350.8;0;3391;0;1604.3;1904.8;0;3308.6;2331;581.2;125;18651.6;25;33.3;822;100;2712.8;25;0;0
1243.8;2526.6;250.3;2712.8;5425.6;0;1152.8;1503.8;3391;3529.4;2030.3;526;120;17749.2;0;25;1122.4;137.5;0;40;0;0
1245.6;2581.8;200;0;8138.4;0;1428.3;1904.8;0;3068;2180.5;475.8;150;18611.6;0;33.3;1343.2;75;3391;50;0;0
1247.4;2667;200;2712.8;5425.6;0;1553.8;1744.2;2712.8;3569.4;2130.8;425.5;66.7;18932.4;0;40;1122.8;75;0;100;0;0
1249.2;2386.4;33.3;3391;2712.8;0;1478.8;2386.2;2712.8;3328.8;2431.3;450.5;125;18551.6;12.5;40;1343.2;150;3391;0;0;0
1251;2466.4;180;0;5425.6;0;1929.8;1944.8;3391;3469;2757.3;576.3;100;17829.6;0;125;922;260;0;0;0;0
1252.8;2546.6;150.3;0;8138.4;0;761.8;2205.8;5425.6;2586.8;2581.8;701.5;100;18591.6;12.5;125.3;1042.4;162.5;3391;75;0;0
1254.6;2566.8;180.4;0;6782;0;1102.5;2225.8;3391;2867.6;2306;551;140;20857.8;12.5;20;1283;230;0;150;0;0
1256.4;3033.3;200.3;3391;5425.6;0;1378.3;1664.2;6782;3228.6;2255.8;601.3;200.2;18390.8;50;50;1503.6;130;0;33.3;0;0
1258.2;2907.8;200;0;6782;0;1052.5;2285.8;4521.4;2646.8;2180.5;551;100;18391;0;75;1423.6;120;2712.8;33.3;0;0
1260;2446.4;220.2;6782;5425.6;2712.8;1503.8;1924.8;57077.6;3308.8;2857.5;450.8;50;17508.6;12.5;25;1122.8;75;3391;20;0;0
1261.8;2567;200.3;6782;5425.6;0;1478.5;1564;59790.4;2847.4;1579;400.4;275;36341.4;25;220.4;841.8;75;0;75;0;0
1263.6;2305.8;440.6;5425.6;329118.4;0;1629;1764.6;62530.3;2947.8;2055.3;501;426;506792;12.5;100;882;112.5;18989.7;33.3;0;0
1265.4;3108.2;841.8;8138.4;1825262.5;0;901.8;1985;76094.4;3148.2;2832.3;521;561;1433196.8;75;66.7;1303.2;140;35293.7;0;0;0
1267.2;2807.6;1142.8;13564.1;2546192.2;0;1082.6;1965;81520;3028;3158.5;882;841.6;1753280;112.5;33.3;902.2;187.5;37979.4;80;0;0
1269;2987.8;2005.3;16276.9;3876447.1;0;1323.4;1884.8;100591.1;2907.4;2556.5;781.6;1443.8;2663436.8;87.5;0;882;180;54391.9;66.7;0;0
1270.8;2807.2;1563.8;10851.3;2867253;0;821.8;2105.2;81520;3108.4;2707;851.8;581;1847122.3;62.5;33.3;1062.4;150;43459.3;40;0;0
1272.6;3228.4;1965;13564.1;2845415.2;3391;1122.6;2230.8;97851.1;2907.8;2882.5;877;781.6;1810480.8;75;120;1202.8;130;51651.9;75;0;0
1274.4;2426.2;2145.4;13564.1;3283399.2;0;1578.8;2165.6;111469.5;3248.6;2005.3;801.5;982;2092396.8;100;140;1102.6;187.5;70668.8;80;0;0
1276.2;2907.6;2145.4;10851.3;3754017.9;0;1042.2;2105.6;119635;3309;2958;581;1202.8;2234201.6;75;60;1042.6;140;67928.8;25;0;0
1278;3148.2;2225.8;13564.1;3862909.6;0;1062.6;2105.2;116922.2;3469.2;5189.3;827;982.2;2106009.6;37.5;200.3;982.2;110;78807.2;40;0;0
1279.8;3188.4;1825;10851.3;3770403;0;1604;1624;122347.8;3850.2;2932.8;626.3;741.4;2057408;87.5;250.3;1102.6;130;84232.8;100.3;0;0
1281.6;2466.4;2065.6;10851.3;3773142.8;0;1252.8;1965.2;127800.6;2847.4;2832.5;601;802;2004057.6;37.5;20;982.4;120;89685.6;60;0;0
1283.4;2987.8;1543.6;13564.1;3939058.6;0;1062.4;2265.8;135993.3;3208.4;2130.5;526;741.4;2051558.4;50;50;1143;150;92398.4;33.3;0;0
1285.2;3068.2;1563.8;10173;4039676.9;0;1303.3;2306;149557.4;3449.2;2606.8;801.8;1062.4;2088185.6;162.5;75;681.4;150;92398.4;25;0;0
1287;2747;1463.4;10173;4050555.3;0;1553.8;2025.2;149557.4;3007.8;2230.5;576.3;922.2;2049062.4;87.5;25;801.6;100;100591.1;0;0;0
1288.8;3148.4;1323;10851.3;4001670;0;1383.4;2205.8;152270.2;3188.4;1654;601.2;701.4;1954572.8;83.3;100;1162.8;220;78807.2;25;0;0
1290.6;2787.2;1463.8;10851.3;3849237.6;0;1253;1965;160408.6;3268.6;2005;551;821.8;1877856;112.5;75;1242.8;150;73354.4;25;0;0
1292.4;2847.4;1142.6;13564.1;3900970.8;0;1403.5;1945;168601.3;3128.4;2381;651.3;651;2022176;125;50;942;87.5;67956;100;0;0
1294.2;3389;1343.4;13564.1;4140349.4;0;781.6;2125.4;184932.4;2486.6;2080.3;576.3;982.2;2007795.2;87.5;66.7;1242.8;120;62530.3;60;0;0
1296;2887.6;1323.2;10851.3;4042443.5;0;1343.2;1764.6;176739.7;3669.6;2180.8;380.8;942;1953689.6;75;50;1102.4;130;59817.5;20;50;0
1297.8;2747.6;1463.6;10851.3;4017974.2;0;801.6;2265.8;187645.2;3168.2;2305.8;541;1022.2;1922406.4;112.5;200.2;842.2;187.5;62503.2;125;0;0
1299.6;3328.6;1363.4;13564.1;3808436.8;0;1222.6;1924.8;179452.5;3208.4;1829.8;360.6;1127.5;1872249.6;75;80;1122.4;240;67956;80;0;0
1301.4;2807.2;1243;13564.1;4047842.4;0;1578.8;1884.6;193098;2687;2456.5;826.8;821.8;1966969.6;37.5;150;1082.6;130;76094.4;0;0;0
1303.2;2887.4;1142.8;13564.1;3998930.1;0;1052.5;2631.8;198523.6;2727.2;2281;726.5;1102.6;1910675.2;125;140;1283;100;73381.6;140.2;0;0
1305;2767.2;1202.8;13564.1;3816656.1;0;1228.3;2165.4;193070.9;3730;1904.8;701.3;826.8;1784678.4;12.5;0;982.2;130;65216;100.3;0;0
1306.8;3629.6;1563.8;16955.1;3819369.2;0;1228;1804.6;198523.6;2767.2;2205.5;520.8;781.6;1795532.8;87.5;60;1223;80;67956;50;0;0
1308.6;2526.4;1463.6;13564.1;3987997.8;0;942.2;1664.2;203949.2;4111.3;2055.3;400.5;802;1902995.2;50;80;1022.4;140;76094.4;33.3;0;0
1310.4;2607;1543.8;13564.1;3947224;0;1253;2732;190358.1;3549.6;2155.5;1228;841.8;1952716.8;100;0;1042.6;190;95138.3;25;0;0
1312.2;2526.4;1924.8;10851.3;3925494.4;0;1052.3;1864.8;187645.2;3148.4;2381.3;441;1002.5;1952179.2;25;60;1523.8;225;125060.7;66.7;0;0
1314;2346;1403.2;16955.1;3979913.2;0;1152.8;1844.8;179479.7;3208.4;2331;726.5;982.2;1974208;25;0;1002.2;200;149557.4;175.3;0;0
1315.8;3429;1724.4;13564.1;3963528.2;0;1503.8;2105.6;193098;3228.6;2882.5;476;821.8;2096947.2;75;40;1152.5;170;160435.7;0;0;0
1317.6;3188.4;1563.8;10851.3;4080450.7;0;1102.8;1824.6;198523.6;3148.2;2030.5;641.2;977.3;2182784;50;100;1082.4;180;149584.5;0;0;33.3
1319.4;3188.4;1363.4;13564.1;4205673.5;0;1328;2205.8;212087.7;3008;2331;380.4;1252.8;2220230.4;75;0;942.2;130;152297.3;25;0;0
1321.2;2466.4;1483.6;13564.1;4115879.8;3391;1178;1543.6;228445.9;3268.6;2005.3;851.8;1027.5;2218899.2;75;133.3;1223;212.5;149584.5;40;0;0
1323;2847.6;1704.3;8138.4;3966268.1;4521.4;1082.6;1724.2;223020.3;3449.4;2180.5;440.8;841.8;2177260.8;75;40;1102.6;210;144104.6;75;0;0
1324.8;2807.4;1945;13564.1;4140376.3;0;1428.5;2005.2;239297.4;2907.4;1879.8;721.6;902.3;2284774.4;87.5;175;862;150;149557.4;33.3;0;0
1326.6;2667.2;1925;13564.1;4197454.2;3391;1403.5;1784.6;255547.5;2787.2;2431.3;801.8;1543.6;2353313.1;125;125;1283;160;138706.1;0;0;0
1328.4;2626.8;1905;10173;4053322.1;0;1604;1985.2;252888.6;2968;1979.8;877;1082.2;2164166.4;75;133.7;1082.4;100;146871.7;100.2;0;0
1330.2;3228.6;1904.8;13564.1;4096835.5;0;1930;2967.8;255547.5;2947.8;2205.8;726.5;801.8;2227788.8;100;0;1142.8;170;152297.3;40;0;0
1332;2767.2;2286;13564.1;4170298.5;0;1152.8;1965;263794.1;2867.6;2180.8;802;1002.2;2264883.2;162.5;40;821.8;150;149584.5;0;0;0
1333.8;2807.4;2165.6;13564.1;4115933.6;0;1378.3;2682;269219.7;3770.2;2456.3;826.5;1082.4;2214985.1;37.5;133.7;761.4;137.5;133226.2;50;0;0
1335.6;3188.4;1744.4;13564.1;4153967.5;3391;1062.6;2125.6;296429.2;3489.4;1879.5;501;1027.3;2238028.8;75;20;1102.4;125;135966.2;60;0;0
1337.4;2727;2145.4;8138.4;4257298.9;0;1303;1925;348162.4;3469.2;2180.8;726.5;1042.6;2238616.6;62.5;0;1182.8;120;127773.5;50;0;0
1339.2;2867.4;2105.4;13564.1;4328076;2712.8;1177.5;2732.3;367179.2;3529.2;2406.5;1303;942.2;2357702.4;62.5;100;1142.8;80;127773.5;100;0;0
1341;3128.4;2185.6;16955.1;4287248;0;1478.8;2326;364493.5;3248.8;1980;526;841.8;2293356.8;50;120;1002.4;170;144131.7;100;0;0
1342.8;2927.6;2005;13564.1;4080558.6;0;1152.5;1754.8;348162.4;3028;2832.5;761.8;1042.6;2320326.4;50;200.2;977;150;168574.2;60;0;0
1344.6;3068;2125.4;13564.1;5297852.3;0;977.3;1965.2;345422.4;3168.2;1904.8;751.8;1022.4;2401452.8;125;100.2;1262.8;250;206689.2;25;0;0
1346.4;2927.8;2326.2;13564.1;4450450.9;0;1629.3;2105.4;312706.3;3068;2005.3;651.3;621;2373382.4;100;60;942.2;200;242010.4;0;0;0
1348.2;3058.3;2446.2;13564.1;4368876.5;0;1077.8;2587;301908.9;2707.4;2230.8;601;942;2373990.4;50;75;962;75;261000.3;0;0;0
1350;2887.6;1604;8138.4;4181177.1;4521.4;1528.8;2005.2;309993.5;2727;2456.5;877;1002.2;2404627.2;75;125;922.2;220;280098.1;20;0;0
1351.8;2546.6;1864.8;10173;4208332.4;0;1353.3;1664.2;334517.1;3429.2;1704.5;801.8;902.2;2426937.6;112.5;133.3;1002.3;130;274645.5;25;0;0
1353.6;2987.8;2286;8138.4;4126758.1;0;1804.5;2005;331777.2;2887.6;2581.8;501.2;1062.6;2471184.5;0;133.3;1152.8;80;274645.5;80;0;0
1355.4;2827.6;2205.8;13564.1;4183889.8;4521.4;1022.4;1604;299169.2;3429.2;2205.5;726.5;1062.6;2468006.4;100;33.3;902;150;263713.1;33.3;0;0
