"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",38.9,NA,7.69549329462751e-06,8.85428850567329e-05,1,NA,NA,NA,3.57084498949221e-05,NA,NA,NA,2.10698551849087e-07,0.00641912366748738,NA,NA,NA,NA,1.16294984619271e-05,NA,0,0
"2",40.7,NA,5.85902199134636e-06,9.00906062653731e-05,1,NA,NA,NA,3.93542014514261e-05,NA,NA,NA,2.35256632380683e-07,0.00507103516545353,4.60620473458929e-08,NA,NA,NA,1.01238980267248e-05,NA,8.5155471970406e-09,0
"3",42.4,NA,6.41473680868626e-06,9.26839321937305e-05,1,NA,NA,NA,4.56506996471069e-05,NA,NA,NA,1.55416691563219e-07,0.00563913609924533,3.20565733919941e-08,NA,NA,NA,1.13031405751364e-05,NA,0,0
"4",44.2,NA,2.93053302640031e-06,7.13565424731476e-05,1,NA,NA,NA,3.91294979890261e-05,NA,NA,NA,1.31827457615529e-07,0.00454346666044122,NA,NA,NA,NA,1.00557143213398e-05,NA,0,0
"5",46,NA,5.2271220822001e-06,6.8320203924056e-05,1,NA,NA,NA,4.97754368358357e-05,NA,NA,NA,2.2470195045141e-07,0.0054653504062942,4.5458250015221e-08,NA,NA,NA,1.33725788201609e-05,NA,0,0
"6",47.7,NA,4.24598162053191e-06,9.1758516450212e-05,1,NA,NA,NA,5.44376048921909e-05,NA,NA,NA,1.30266911082622e-07,0.00546874043944534,NA,NA,NA,NA,1.55503102395165e-05,NA,0,0
"7",49.5,NA,6.16255772637032e-06,0.000113088817824025,1,NA,NA,NA,5.24303685593456e-05,NA,NA,NA,1.38309990672251e-07,0.00554235945751991,3.68223516530512e-08,NA,NA,NA,1.46905862146713e-05,NA,0,0
"8",51.3,NA,5.60042505208342e-06,0.000114725436143962,1,NA,NA,NA,5.47764441535621e-05,NA,NA,NA,2.55138245412311e-07,0.0053885446286062,NA,NA,NA,NA,1.50778906580433e-05,NA,0,0
"9",53,NA,6.04669993700973e-06,0.000109271305706994,1,NA,NA,NA,5.85793262273675e-05,NA,NA,NA,2.09097890364879e-07,0.00555446028122712,NA,NA,NA,NA,1.58944653995986e-05,NA,0,0
"10",54.8,NA,8.21003404120954e-06,0.00011103019534391,1,7.762701215044e-05,NA,NA,5.64986290012631e-05,NA,NA,NA,2.96939904408709e-07,0.00559559623235278,NA,NA,NA,NA,1.78604062349058e-05,NA,0,0
"11",56.6,NA,7.48449320569238e-06,0.000106057476462712,1,NA,NA,NA,5.59065042989883e-05,NA,NA,NA,2.83640831443373e-07,0.00541925929084752,NA,NA,NA,NA,1.70604906890934e-05,NA,0,0
"12",58.3,NA,7.76460221570728e-06,0.00013462329408229,1,NA,NA,NA,5.53428681280012e-05,NA,NA,NA,1.71989766501358e-07,0.00581836701765069,NA,NA,NA,NA,2.17513596917053e-05,NA,0,0
"13",60.1,NA,1.02564300535115e-05,9.98524155102775e-05,1,NA,NA,NA,5.08107237073739e-05,NA,NA,NA,3.01522287343819e-07,0.00522226772852581,NA,NA,NA,NA,2.37595779206741e-05,NA,0,0
"14",61.9,NA,8.07703071587396e-06,0.000136885992279147,1,NA,NA,2.70129515687332e-06,5.23994151757564e-05,NA,NA,NA,2.06190157619042e-07,0.0057030775491818,NA,NA,NA,NA,2.3761415879056e-05,NA,0,0
"15",63.6,NA,7.05886147769211e-06,0.000134711310720169,1,NA,NA,NA,4.58439939133229e-05,NA,NA,NA,1.57546959765513e-07,0.00540461414164774,NA,NA,NA,NA,2.50022649069013e-05,NA,0,0
"16",65.4,NA,7.47504304963257e-06,0.000127363025921669,1,NA,NA,NA,4.97024808105037e-05,NA,NA,NA,2.94023959661537e-07,0.00548863708551028,3.01068820165187e-08,NA,NA,NA,2.88279104147197e-05,NA,0,0
"17",67.2,NA,7.1027785693143e-06,0.000128844707841211,1,NA,NA,NA,4.63460417520818e-05,NA,NA,NA,2.07605061247149e-07,0.00579516216934207,NA,NA,NA,NA,3.25123677166957e-05,NA,0,0
"18",68.9,NA,6.23895055449794e-06,9.91043161711072e-05,1,NA,NA,NA,4.14457541306333e-05,NA,NA,NA,3.40311224713641e-07,0.00564173417574921,2.78319432340526e-08,NA,NA,NA,3.04732245866383e-05,NA,0,0
"19",70.7,NA,5.02413948887712e-06,0.000105284204865839,1,NA,NA,NA,3.92484233401616e-05,NA,NA,NA,2.66988549063192e-07,0.00567941433769709,NA,NA,NA,NA,3.0751891073769e-05,NA,0,0
"20",72.5,NA,4.63180323217084e-06,8.81791166029199e-05,1,NA,NA,NA,3.65442823832116e-05,NA,NA,NA,2.67836346310073e-07,0.00565215591086036,NA,NA,NA,NA,3.34012188920386e-05,NA,0,0
"21",74.2,NA,7.60240749010022e-06,8.54296406879339e-05,1,NA,NA,NA,3.15876639675257e-05,NA,NA,NA,2.44983158385035e-07,0.0058069394060236,NA,NA,NA,NA,3.47904567557123e-05,NA,0,0
"22",76,NA,5.77475575393016e-06,8.22154178256221e-05,1,NA,NA,NA,2.67165222127877e-05,NA,NA,NA,1.37792822556e-07,0.00571702610394146,2.84358303872092e-08,NA,NA,NA,3.5828565230804e-05,NA,0,0
"23",77.8,NA,6.37026748877052e-06,6.31360165143719e-05,1,NA,NA,3.63077671282302e-06,2.57840294002687e-05,NA,NA,NA,5.01383607848531e-07,0.00582738071390395,NA,NA,NA,NA,3.97254407667921e-05,NA,0,0
