"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",38.9,NA,1271.21666666667,16163.8416666667,4197518.875,NA,NA,NA,76593.9833333333,NA,NA,NA,593.825,2868832.45,87.5,NA,NA,NA,41698.9166666667,NA,0,0
"2",40.7,NA,1331.41666666667,NA,4047934.375,NA,NA,NA,82046.7833333333,NA,NA,NA,478.425,2744902.85,75,181.558333333333,NA,NA,38986.1166666667,NA,0,0
"3",42.4,NA,1411.61666666667,16163.8416666667,4091474.675,NA,NA,NA,87526.6833333333,NA,NA,NA,674.225,2469542.85,NA,NA,NA,NA,36246.2166666667,NA,0,0
"4",44.2,NA,1351.61666666667,NA,4115917.375,NA,NA,NA,101117.883333333,NA,NA,NA,433.425,2250022.85,87.5,NA,NA,NA,36246.2166666667,NA,0,33.3
"5",46,NA,1492.01666666667,14129.2416666667,4309096.675,NA,NA,NA,120161.783333333,NA,NA,NA,NA,2215731.65,NA,NA,NA,NA,38986.1166666667,NA,0,0
"6",47.7,NA,1090.61666666667,NA,4325400.875,NA,NA,NA,125614.583333333,NA,NA,NA,373.225,2968042.25,NA,NA,NA,NA,44438.9166666667,NA,0,0
"7",49.5,NA,1110.81666666667,NA,4197545.775,NA,NA,NA,136492.883333333,NA,NA,NA,293.225,2153382.05,NA,NA,NA,NA,41698.9166666667,NA,0,0
"8",51.3,NA,790.016666666667,NA,4154005.375,NA,NA,NA,141918.583333333,NA,NA,NA,634.025,2002061.75,NA,NA,NA,NA,49891.6166666667,NA,0,0
"9",53,NA,1251.21666666667,16163.8416666667,4377106.875,NA,NA,NA,150084.083333333,NA,NA,NA,629.225,2138810.05,NA,NA,NA,NA,52604.4166666667,NA,0,0
"10",54.8,NA,1291.41666666667,13451.0416666667,4260076.375,NA,NA,NA,150056.983333333,NA,NA,NA,453.625,2193048.15,NA,NA,NA,NA,52631.6166666667,NA,0,0
"11",56.6,NA,1351.61666666667,13451.0416666667,4265529.075,NA,643.883333333333,NA,158222.583333333,NA,NA,NA,814.625,2113043.65,87.5,NA,NA,NA,52604.4166666667,NA,50,0
"12",58.3,NA,1873.21666666667,13451.0416666667,4260103.575,NA,NA,NA,158222.583333333,NA,NA,NA,734.425,2179136.45,100,NA,NA,NA,63509.9166666667,NA,0,0
"13",60.1,NA,1732.81666666667,16163.8416666667,4306329.775,NA,NA,NA,166415.183333333,NA,NA,NA,674.225,2174240.45,132.1,NA,NA,NA,63482.8166666667,NA,0,0
"14",61.9,NA,1933.01666666667,16163.8416666667,4208397.475,NA,NA,780.833333333333,160962.483333333,NA,NA,NA,574.225,2123750.85,NA,NA,NA,NA,74361.2166666667,NA,0,0
"15",63.6,NA,2434.61666666667,13451.0416666667,4333593.375,NA,NA,NA,155509.683333333,NA,NA,NA,1015.425,2277933.25,NA,NA,NA,NA,79786.8166666667,NA,0,0
"16",65.4,NA,2434.81666666667,13451.0416666667,4567573.275,NA,NA,NA,147371.283333333,NA,NA,NA,729.225,2181882.05,NA,NA,NA,NA,90692.3166666667,NA,0,0
"17",67.2,NA,2314.41666666667,13451.0416666667,4461421.275,NA,NA,NA,141945.683333333,NA,NA,NA,794.625,2221306.05,NA,NA,NA,NA,90692.3166666667,NA,0,0
"18",68.9,NA,1612.41666666667,13451.0416666667,4355349.875,NA,NA,NA,133752.983333333,NA,NA,NA,794.625,2025584.35,75,NA,NA,NA,101543.616666667,NA,0,33.3
