"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",1.8,2085.4,200.3,3391,5425.6,0,1343.2,1684,4521.4,3268.8,2732.3,501,150.3,18451.2,12.5,100,1142.6,80,0,33.3,0,0
"2",3.5,2867.4,140.2,0,5425.6,0,1027.5,1644.2,0,2987.6,2080.5,576.3,60,18551.4,0,150,781.8,150,0,0,0,0
"3",5.3,2782.5,260.4,2712.8,5425.6,4521.4,1303.4,2245.8,3391,3348.8,2080.3,440.6,120.2,19835,0,140.2,1252.8,75,3391,0,0,0
"4",7.1,2306,220.4,0,5425.6,0,1278,1829.8,0,3389,2456.5,476,50,18852.4,0,40,1122.8,175,4521.4,33.3,0,0
"5",8.8,3208.3,100,2712.8,8138.4,0,1077.5,1764.4,2712.8,3549.6,1854.8,551,360.6,18832.2,37.5,25,902,175,2712.8,80,0,0
"6",10.6,2957.8,275.3,3391,5425.6,2712.8,1323.4,2481.3,2712.8,2807.4,2080.3,626,120,20096,0,40,902,250,3391,0,0,0
"7",12.4,2586.6,250.3,0,5425.6,3391,1428.5,1704.2,3391,3028.2,2907.5,325.8,200,19353.6,12.5,133.7,1082.8,150,0,0,0,0
"8",14.1,2857.5,340.4,0,2712.8,4521.4,1378.3,1945,5425.6,2667.2,2080.3,500.8,25,17267.8,12.5,40,1543.8,50,4521.4,0,0,0
"9",15.9,2967.6,180.2,0,5425.6,0,1654.3,1924.8,3391,2667,2205.8,526,80,19514.4,0,50,821.8,62.5,0,0,0,0
"10",17.7,2265.8,275,3391,5425.6,0,1142.6,1965,6782,3128.4,1904.8,676.3,0,19012.6,25,60,927,100,4521.4,100,0,0
"11",19.4,2205.6,200.3,0,2712.8,0,1252.8,1925,4521.4,2747,2055.3,300.4,150.3,19373.8,37.5,0,1062.4,140,0,20,0,0
"12",21.2,2446.2,120,3391,5425.6,0,1278,1865,54364.8,2907.8,2481.3,280.4,160,18009.8,0,40,1082.4,187.5,0,0,0,0
