"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"16",28.3,3328.8,1543.8,13564.1,2725699.2,3391,1278.3,1684.4,78807.2,2847.6,2030.5,826.8,901.8,1664899.9,87.5,75,1162.8,120,54324.1,20,0,0
"17",30.1,3228.4,1744.4,13564.1,3022263.7,0,1353.3,2506.6,84260,3108,2882.5,721.4,741.4,1830073.6,50,33.3,1323.4,237.5,46172.1,50,0,0
"18",31.8,2546.6,1764.4,10851.3,2761101,0,1303.3,2546.6,89685.6,2887.6,2607,721.6,942,2025516.8,100,75,861.8,80,51651.9,100,0,0
"19",33.6,3007.8,2065.2,16276.9,3555439.8,0,1303.3,1779.5,103303.9,2546.4,2456.5,741.6,1323,2357171.2,66.7,100,881.8,125,59817.5,20,0,0
"20",35.4,3068.2,2606.8,13564.1,3890092.4,0,1328,2406.4,111469.5,3208.6,2155.5,661.4,1122.6,2354227.2,112.5,80,1563.8,137.5,65243.1,60,0,0
"21",37.1,2967.8,3158.3,13564.1,3985312,0,1879.8,2566.6,114182.3,3308.8,2080.3,360.6,721.6,3162183.5,37.5,0,1242.8,220,76094.4,75,0,0
"22",38.9,3068,2667,13564.1,4061460.7,0,962.2,1764.4,114182.3,3308.8,2105.3,751.8,1122.4,2145600,37.5,160,1142.6,137.5,81520,0,0,0
"23",40.7,3208.6,2105.4,13564.1,4115879.8,0,1729,1804.6,125060.7,3348.8,2832.3,551.3,861.8,2196499.2,175,125,1303.2,210,92398.4,40,0,0
"24",42.4,2586.6,2085.4,10851.3,4145775.1,4521.4,1403.5,1724.4,135993.3,3168.4,2631.8,1027.3,841.8,2179270.4,25,75,761.6,150,89658.5,60,25,0
"25",44.2,2947.6,1624,10851.3,3939004.4,3391,1202.8,2386.2,141418.9,3047.8,2682,601,1263,2018342.4,125,40,922,130,86945.6,0,0,0
"26",46,2932.5,1383.6,13564.1,4118592.6,3391,1253,1764.6,144131.7,3048,2055,641,741.6,2118169.6,62.5,25,1042.4,125,86972.8,40,0,0
"27",47.7,2988,1504,13564.1,4107741,4521.4,1343.4,2105.4,155010.1,3148.4,2506.5,450.5,922,2054348.8,100,25,781.6,160,84232.8,80,0,0
"28",49.5,2667,1283,10851.3,4023372.9,0,1127.8,2105.2,152270.2,3108.3,2105.3,626.3,651.3,2004057.6,75,60,1403.5,180,81520,160.2,0,0
"29",51.3,3007.8,1403.4,10173,4045156.6,0,661.4,2205.6,163175.7,3368.8,2230.8,852,581,1990924.8,12.5,100,861.8,130,67928.8,66.7,0,0
"30",53,2366.2,1263.2,10851.3,4102342.3,0,1654.3,2265.6,168601.3,2847.4,2230.8,776.8,841.8,1996332.8,50,60,1142.8,325,65243.1,0,0,0
"31",54.8,3168.6,1478.5,10851.3,4143116.2,0,962.2,1944.8,171314.1,3790.2,1854.5,500.8,927.3,1991539.2,112.5,80,781.6,212.5,62530.3,0,0,0
"32",56.6,2947.8,1042.4,13564.1,4126785.1,2712.8,1704.3,2025.4,179479.7,2907.6,2531.8,651.3,520.8,1972121.6,100,25,922,87.5,65243.1,0,0,0
"33",58.3,2988.2,1278.3,13564.1,4115906.7,3391,1177.8,2346,184932.4,3148.4,1443.4,601.3,581.2,1901516.8,0,0,1102.6,175,59790.4,66.7,0,0
"34",60.1,2847.6,1062.4,10851.3,4118538.3,0,1203,2025.2,195810.8,2727.2,1955,751.8,741.6,1976467.2,87.5,60,1263.2,100,70668.8,25,0,0
"35",61.9,3248.6,1062.6,10851.3,3982545,3391,1077.5,2807.3,190358.1,3408.8,2456.3,425.5,921.8,1993568,75,50,1263,160,76094.4,20,0,0
"36",63.6,2627,1142.6,13564.1,4004382.8,0,1102.8,2331,190385.2,3148.2,1328.3,661.4,1027.3,1885888,37.5,66.7,942.2,125,67928.8,75,0,0
"37",65.4,2907.6,1122.6,10851.3,3958129.3,0,1629,2306,195810.8,3930.4,1929.8,480.8,922.2,1923468.8,57.1,125,801.6,150,62503.2,0,0,0
"38",67.2,3133.3,1162.8,13564.1,3969007.9,0,1153,1945,206662.1,2506.4,2431.5,534.3,701.8,1913222.4,50,50,1122.6,110,76094.4,0,0,0
"39",68.9,2827.4,1343.4,13564.1,4232829.3,0,1202.8,1904.8,195783.7,3369,2381.3,521,801.8,1945548.8,100,75,882,110,78780.1,40,25,0
"40",70.7,2607,1583.8,10851.3,4001562,0,1122.8,1784.8,198523.6,3188.4,1679.3,500.8,641.4,1964697.6,87.5,40,1022.2,112.5,103303.9,50,0,0
"41",72.5,2306,1423.4,10851.3,4102261.4,0,1002.3,1543.8,179479.7,3409.2,3058,360.6,1002.2,2023705.6,75,0,1042.6,110,138679,60,0,0
"42",74.2,2526.6,1423.8,10851.3,4080558.4,0,801.5,2180.8,184932.4,2707,1729.3,541,741.4,2141459.2,62.5,60,841.8,237.5,163148.5,0,0,0
"43",76,2386.2,1343.4,10851.3,4153967.6,3391,1227.8,2381.3,201209.3,3670,2230.8,425.8,1002.2,2143971.9,37.5,150,922.2,170,168574.2,100,0,0
"44",77.8,2787.4,1283,8138.4,4015207.3,0,1027.3,2085.4,209374.9,3870.2,2205.5,526,942.2,2200857.6,50,100,1303.2,170,155010.1,33.3,0,0
"45",79.5,2887.8,1443.6,13564.1,4202933.9,0,1128,2025,220280.4,2667.2,2180.8,621.2,1353.5,2301260.8,87.5,100,1042.4,200,149557.4,125,0,0
"46",81.3,2887.6,1443.4,8138.4,4292727.8,0,1102.8,1905,236584.6,2907.6,2205.8,360.4,881.8,2245958.4,87.5,75,1052.5,275,154955.9,33.3,0,0
"47",83.1,3308.8,2225.8,10173,4281822.5,0,1478.5,1724.4,233898.7,2686.8,2005,621.4,1082.6,2305024,87.5,0,1142.6,175,154983,20,0,0
"48",84.8,2867.6,1684.2,8138.4,4262805.7,0,852,1824.6,250148.8,2587,2506.5,440.6,1042.6,2268512,75,75,1042.6,140,141418.9,40,0,0
"49",86.6,3248.4,1584,10851.3,4260065.8,3391,1077.5,1664.2,250202.9,2987.8,2431.3,802,882,2244774.4,100,100,922,110,152243,0,0,0
"50",88.4,2967.8,1965.2,8138.4,4197454.3,0,1002.4,2065.4,263713.1,3288.6,2657,581,801.6,2340940.8,50,50,1443.6,90,152270.2,0,0,0
"51",90.2,2847.4,2185.6,10851.3,4396059,0,1152.8,2005.2,260973.2,2787.4,2406.5,480.8,1478.5,2340556.8,100,100,781.8,130,155010.1,66.7,0,0
"52",91.9,2245.8,2025.4,13564.1,4254639.8,3391,1178,1684.2,263686,3188.6,2255.5,776.8,1122.4,1823468.8,37.5,40,1142.6,62.5,146844.5,50,0,0
"53",93.7,2807.4,2366,10851.3,4270944.2,0,1253.3,2326.2,301827.9,2666.8,2381.3,541,741.6,2338233.6,100,125,1022.4,160,141418.9,0,0,0
"54",95.5,2827.4,2366.4,13564.1,4197508.1,4521.4,1428.8,1704.4,310074.5,3308.6,2256,661,1042.2,2345241.6,100,75,922,180,125033.5,40,0,0
"55",97.2,2486.6,2005.2,13564.1,4181203.9,0,1378.5,2180.8,339969.9,3348.8,2255.8,481,962.2,2340083.2,37.5,60,1062.4,137.5,122320.7,0,0,0
"56",99,2987.8,2085.2,13564.1,4145802.1,2712.8,1328,2105.4,361753.5,2787.2,1804.5,561,1102.6,2137081.6,37.5,200,1122.6,160,122320.7,0,0,0
"57",100.8,3008,2085.2,10851.3,4314430.7,4521.4,1403.3,1764.4,361753.5,2847.4,2757.5,541,1242.8,2372108.8,75,25,1042.4,70,133226.2,25,0,0
"58",102.5,2707,2105.6,13564.1,4447792.2,0,1353.3,2346,372631.9,3289,1578.8,942.2,1162.8,2455865.6,137.5,100,721.6,120,198523.6,0,0,0
"59",104.3,3008,2446.2,13564.1,4673552.7,2712.8,1353.3,2005.2,369946.3,3268.6,1930,501,1328,2526176,114.3,60,922,237.5,244750.1,33.3,0,0
"60",106.1,2747.4,1945,16955.1,4409623.3,0,1403.3,1904.8,323611.8,3148.2,2130.5,701.6,982.2,2549683.2,57.1,40,1062.6,212.5,271932.7,50,0,0
"61",107.8,2967.6,2025,13564.1,4298153.5,0,1528.8,2306,312733.4,2987.6,1904.8,621.2,881.8,2491916.8,62.5,180.2,781.6,110,301882,0,0,0
"62",109.6,2967.8,2266,13564.1,4442312.5,4521.4,1529,1724.2,342709.6,4231.2,2581.8,561,1062.4,2635993.6,75,140.2,1142.6,170,301881.8,75,0,0
"63",111.4,3028,2346.2,13564.1,4496731.3,0,1353.5,1824.4,372659.1,3489.4,1829.5,576.3,1022.4,2594432,137.5,33.3,922.2,190,290976.5,33.3,0,0
"64",113.1,2947.8,1965,10851.3,4287248.1,3391,952,1985,345449.5,3589.6,2632,641,1082.6,2544819.2,100,100,882,100,288263.7,40,0,0
"65",114.9,2326,2145.2,13564.1,4232856,4521.4,1202.8,1624,318213.1,2927.6,2005.3,500.8,721.4,2531795.2,62.5,0,982.4,180,288263.7,0,0,0
"66",116.7,2947.4,2045.2,13564.1,4379781.8,0,1323.2,2165.6,252861.7,2546.6,1980.3,440.8,881.8,2625478.4,150,20,962.2,270,277358.3,100.2,0,0
"67",118.4,2807.4,1724.2,13564.1,4284562.3,0,1353.3,1985.2,223020.3,3128,2556.8,651.3,942,2512934.4,50,100,1223,112.5,282838,50,0,0
"68",120.2,2807.6,1583.8,8138.4,4526734.8,0,1554,2246,184905.3,3308.8,1955,626.3,1102.6,2540108.8,62.5,0,721.4,110,293743.3,33.3,0,0
"69",122,3158.3,1904.8,10851.3,4469521.8,0,1183,2125.6,152270.2,2646.8,2331.3,801.5,1228,2551084.8,62.5,220.2,1062.4,180,291030.5,80,0,0
"70",123.7,3108.2,2266,10851.3,4594690.8,0,1553.8,2025.2,135966.2,2887.6,2130.5,541,1202.8,2653107.2,175,40,1223,220,290976.5,80,0,0
"71",125.5,2707.2,1262.8,8138.4,4249214.2,2712.8,962,2406.2,116922.2,4070.8,2406.3,541,1443.4,2362368,62.5,100.2,942,130,260973.4,25,0,0
"72",127.3,2426.4,1543.6,8138.4,4371589.5,0,1278.3,1844.8,100564,3048,2255.8,576.3,922.2,2543827.2,175,100,861.8,150,274645.5,100.2,0,0
"73",129,3028.2,1263,6782,4572934,0,1328,2486.4,92425.5,3128,2055.3,551.3,721.6,2503122.1,112.5,125,1062.4,110,255574.7,20,0,0
"74",130.8,3208.6,1323.4,10173,4238281.6,4521.4,1177.5,1864.8,84232.8,3489.2,2456.5,500.8,761.6,2337753.6,125,60,801.6,180,258287.5,0,0,0
"75",132.6,2657,1403.4,10173,4183916.9,0,1654.3,2005.2,76094.4,3448.8,2431.5,626.3,982,2325337.6,50,75,1002.4,187.5,290976.5,33.3,0,0
"76",134.3,2767.4,1222.8,10173,4124045.2,0,1303,2285.8,73354.4,3609.8,2155.5,802,621.2,2228595.2,71.4,120.2,862,150,331858.4,20,0,0
"77",136.1,2947.8,1283,10851.3,4107660.1,2712.8,1323.2,1664.2,67928.8,2847.4,2757.3,626.3,977.5,2245881.6,100,160,1122.8,200,329118.6,60,0,33.3
"78",137.9,2887.6,902,5425.6,4197481.2,0,877,2446.4,67928.8,3409,2055.3,876.8,400.6,2234195.2,112.5,50,761.6,150,345395.5,75,0,0
"79",139.6,2983,1423.6,5425.6,4227403.5,9042.7,982,1904.8,67928.8,3584.5,2055.5,801.5,882,2190822.4,75,160,901.8,100,361780.7,80,0,0
"80",141.4,3068,1478.5,8138.4,4085903.4,0,1283.2,2025.2,65216,3108.2,1980.3,521.2,962.2,2282342.4,75,100,1042.2,90,337256.9,66.7,0,0
"81",143.2,2727.4,1423.6,5425.6,4216606.1,3391,1804.5,1925,62503.2,2727.2,2807.3,676.5,826.5,2264467.2,100,100,1022.4,150,307334.5,0,0,0
"82",144.9,2807.4,1443.6,8138.4,4232883,4521.4,1403.5,1844.6,57077.6,3248.6,2431.5,450.8,861.8,2260435.2,50,125,942,250,271878.7,100,0,0
"83",146.7,3308.5,1965,5425.6,4328075.7,0,1378.5,1884.6,62503.2,3088.2,2205.8,440.6,701.3,2274400,125,160,1082.8,87.5,239297.4,75,0,0
