"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",26.5,NA,1201.225,NA,2238956.41666667,NA,NA,NA,75303.15,NA,683.075,465.333333333333,NA,2050186.68333333,109.375,NA,NA,125.833333333333,17652.1333333333,NA,NA,0
"2",28.3,NA,1762.625,11699.0333333333,3218362.91666667,NA,NA,NA,86181.55,NA,NA,NA,NA,2738958.08333333,84.375,NA,NA,120.833333333333,20364.9333333333,146.691666666667,NA,0
"3",30.1,NA,2184.025,17124.6333333333,3917481.81666667,NA,NA,NA,88894.35,NA,NA,NA,516.316666666667,2925053.88333333,101.075,NA,NA,NA,23077.7333333333,146.691666666667,NA,0
"4",31.8,NA,2886.025,17124.6333333333,4238543.21666667,NA,NA,NA,91634.25,NA,733.375,NA,466.316666666667,2870973.88333333,159.375,NA,NA,NA,25790.5333333333,NA,NA,0
"5",33.6,NA,2805.625,14411.8333333333,4110607.11666667,NA,NA,NA,94347.05,NA,NA,NA,NA,2692285.88333333,109.375,NA,NA,NA,25790.5333333333,NA,NA,0
"6",35.4,NA,2124.025,14411.8333333333,4194975.61666667,NA,NA,NA,88921.45,NA,NA,NA,NA,2696395.58333333,71.875,NA,NA,NA,25790.5333333333,NA,NA,0
"7",37.1,NA,1622.625,15090.0333333333,4271151.41666667,NA,NA,NA,91634.25,NA,NA,NA,691.816666666667,3417387.28333333,84.375,NA,NA,NA,23077.7333333333,NA,NA,0
"8",38.9,NA,1903.225,15090.0333333333,4301073.71666667,NA,NA,NA,94374.25,NA,NA,NA,NA,2584957.88333333,NA,NA,NA,NA,25790.5333333333,NA,NA,0
"9",40.7,NA,1923.025,11699.0333333333,4363604.01666667,NA,NA,NA,94347.05,NA,NA,430.033333333333,NA,2484433.08333333,134.375,NA,NA,150.833333333333,25790.5333333333,NA,NA,0
"10",42.4,NA,1963.425,8986.23333333333,4385388.01666667,NA,NA,NA,97087.05,NA,NA,530.533333333333,NA,2590566.28333333,59.375,NA,NA,NA,31216.2333333333,NA,NA,0
"11",44.2,NA,1822.825,11699.0333333333,4216705.21666667,NA,NA,NA,97059.95,NA,NA,NA,NA,2296776.78333333,NA,NA,NA,125.833333333333,33929.0333333333,NA,NA,0
