"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"15",26.5,5013.6,1463.6,2712.8,2241462,3391,3108.4,2326,78807.2,4050.8,2155.5,861.8,641.6,2072960,125,120,1263,225,18989.7,33.3,0,0
"16",28.3,5013.6,2025,13564.1,3220868.5,0,2827.4,2586.6,89685.6,3629.8,1724.2,621.4,701.4,2761731.4,100,100,1142.6,220,21702.5,200.3,0,0
"17",30.1,4492.2,2446.4,18989.7,3919987.4,0,2406.2,2666.8,92398.4,4572.2,1629,521.2,927,2947827.2,116.7,80,1202.8,110,24415.3,200.3,0,0
"18",31.8,4612.6,3148.4,18989.7,4241048.8,0,3183.3,2526.6,95138.3,4351.8,2205.8,701.2,877,2893747.2,175,0,1223,120,27128.1,120,0,0
"19",33.6,4752.8,3068,16276.9,4113112.7,5425.6,2285.8,2707,97851.1,4131,1684.4,661.2,701.2,2715059.2,125,125,1062.4,130,27128.1,0,0,0
"20",35.4,5414.6,2386.4,16276.9,4197481.2,5425.6,2686.8,2125.6,92425.5,3850.2,1278,641.2,776.8,2719168.9,87.5,175,901.8,180,27128.1,25,0,0
"21",37.1,5113.8,1885,16955.1,4273657,0,2481.5,2366.4,95138.3,4833,1879.8,621,1102.5,3440160.6,100,50,962.2,160,24415.3,0,0,0
"22",38.9,5113.8,2165.6,16955.1,4303579.3,0,2165.6,2406.2,97878.3,4411.6,2105.3,801.8,761.6,2607731.2,50,33.3,1142.4,100,27128.1,75,0,0
"23",40.7,4773,2185.4,13564.1,4366109.6,0,3133.5,2386,97851.1,4351.6,1503.8,826.5,776.8,2507206.4,150,100,541,250,27128.1,125,0,0
"24",42.4,4893.2,2225.8,10851.3,4387893.6,4521.4,2832.3,2787.2,100591.1,4291.4,1704,927,601,2613339.6,75,33.3,1122.4,75,32553.8,0,0,0
"25",44.2,4793,2085.2,13564.1,4219210.8,0,2807.5,2346.2,100564,4371.8,1283,701.4,500.8,2319550.1,50,66.7,801.8,225,35266.6,0,0,0
"26",46,4813,1724.6,10851.3,4289960.9,2712.8,2486.4,2446.4,103303.9,3549.6,1654,761.6,882,2473395.2,125,33.3,1203.2,90,35293.7,125,0,0
