"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",26.5,260.54,1755.01,11778.16,2825802.24,-791.24,-92.1799999999998,471.56,75393.58,-577,35.0699999999999,195.51,434.88,2473522.6,85,111.15,-50.2800000000002,4.58,20120.02,-30.2,0,0
"2",28.3,922.54,2136.01,11778.16,3870505.84,-791.24,-453.08,531.76,83559.18,4.40000000000009,185.57,45.21,585.08,3047353,47.5,71.15,50.1199999999999,84.58,25545.62,-55.2,0,0
"3",30.1,160.54,2898.01,18560.16,4207844.14,-791.24,434.32,-150.44,89011.88,265.2,411.07,225.61,284.38,3306858.1,72.5,-89.05,-190.68,94.58,25545.62,-21.9,33.3,0
"4",31.8,1283.74,2376.61,11778.16,4577763.64,-791.24,33.1200000000003,591.56,89011.88,-15.4000000000001,60.0699999999999,125.41,304.08,3336481.9,60,-69.05,-431.08,14.58,25545.62,-55.2,0,0
"5",33.6,-0.0599999999994907,2537.21,14490.96,4917868.34,-791.24,-252.88,-50.04,89011.88,104.6,185.27,205.61,103.68,3129682.6,55.8,50.95,-330.88,54.58,28258.42,44.8,0,0
"6",35.4,80.3400000000001,2216.21,14490.96,4964148.94,4634.36,-72.2799999999997,491.36,88984.78,-577.2,185.57,265.61,585.08,3046469.8,85,-69.05,-190.48,32.08,30971.32,-15.2,0,0
"7",37.1,1183.34,2336.61,14490.96,5124584.84,2599.76,-433.28,310.76,89011.88,-156,60.0699999999999,165.21,685.08,3418796.7,35,10.95,150.32,94.58,28258.42,-55.2,0,0
"8",38.9,701.940000000001,2336.61,14490.96,5029419.24,-791.24,-353.08,110.36,91724.68,586.2,-90.4300000000001,621.71,810.58,2918085.8,35,-55.75,-350.88,82.08,30971.32,44.8,0,0
"9",40.7,0.140000000000327,2055.81,11778.16,4955929.54,1921.56,-17.1799999999998,451.56,94437.48,4.59999999999991,411.07,285.81,585.08,2837279.4,47.5,60.95,-130.28,54.58,30971.32,11.5,25,0
"10",42.4,160.54,1454.01,11778.16,4988645.44,-791.24,183.32,290.76,94464.68,345.6,-190.73,85.21,765.48,2790457,72.5,-9.05,-90.2800000000002,32.08,33684.12,44.8,0,0
"11",44.2,-60.0599999999995,1654.61,11778.16,4765543.94,-791.24,-67.1799999999998,230.56,102575.98,105,-115.23,145.21,409.88,2719289,60,-29.05,-9.88000000000011,-17.92,36396.92,-21.9,0,0
"12",46,-0.0599999999994907,1273.61,11778.16,4809057.64,3730.16,-117.38,-90.2399999999998,102603.08,-597.2,-65.23,-35.1899999999999,484.68,2799660.2,101.1,10.95,-10.0800000000002,-5.42,36396.92,145.1,0,0
"13",47.7,-20.0599999999995,1594.61,15169.16,4819882.14,-791.24,584.82,-290.64,110795.78,-155.8,-215.93,205.61,585.28,2686290.6,85,-22.35,110.32,14.58,41876.82,19.8,0,0
"14",49.5,621.940000000001,2035.61,11778.16,4893398.84,-791.24,-393.08,391.16,108028.68,165,386.07,245.81,585.08,2638066.6,60,-39.05,250.72,24.58,39136.82,4.8,0,0
"15",51.3,-19.8599999999997,1714.61,14490.96,4732908.84,-791.24,484.62,70.3600000000001,110768.68,104.8,386.07,45.21,163.88,2626194.6,47.5,-14.05,-50.2800000000002,94.58,41876.82,-35.2,0,0
"16",53,621.940000000001,2095.61,11778.16,4920527.44,-791.24,-373.08,30.3600000000001,113481.48,-677.4,135.57,125.41,364.48,2698847.4,60,-55.75,-290.88,119.58,55495.12,-55.2,0,0
"17",54.8,681.940000000001,1855.01,11778.16,4839006.84,-791.24,108.12,531.56,121647.08,-216.2,310.77,105.41,805.88,2652844.2,85,-14.05,-190.48,14.58,50069.42,-55.2,0,0
"18",56.6,281.14,1975.41,11778.16,5214459.84,-791.24,-568.68,491.56,116194.28,24.4000000000001,60.27,320.71,564.88,2650482.6,-2.5,-39.05,-230.68,94.58,52782.32,11.5,0,0
"19",58.3,421.14,2376.61,14490.96,5203527.74,-791.24,-112.28,90.3600000000001,108055.88,-497.2,-165.43,-4.98999999999995,1146.68,2585938.9,60,-14.05,371.12,4.58,47329.52,4.8,0,0
"20",60.1,942.54,2476.81,15169.16,5249753.84,-791.24,-372.88,130.36,116194.28,104.8,-90.23,170.51,665.28,2639711.4,47.5,10.95,30.1199999999999,94.58,41876.82,-55.2,0,0
"21",61.9,-59.8599999999997,3218.81,11778.16,4896084.64,-791.24,258.82,310.96,108028.68,-496.8,185.27,270.71,865.88,2506828.2,85,60.95,70.3199999999999,34.58,41849.62,11.5,0,0
"22",63.6,120.54,2757.81,11778.16,5086551.24,3730.16,-413.28,-210.64,110741.48,-597.2,-140.23,70.01,645.28,1966163.8,85,-14.05,110.32,19.58,39109.72,-55.2,0,0
"23",65.4,902.740000000001,1955.41,11778.16,4790013.54,-791.24,-212.48,250.76,118934.18,-417,335.77,421.21,605.08,2471180.2,10,-55.75,-130.68,119.58,39136.82,24.8,0,0
"24",67.2,280.940000000001,2376.41,14490.96,4961409.04,-791.24,33.1200000000003,-30.04,116194.28,-155.8,-215.73,471.51,966.28,2524434.6,122.5,10.95,-50.0800000000002,107.08,39109.72,-55.2,0,0
"25",68.9,361.14,2236.41,15169.16,4877095.04,-791.24,-433.08,516.36,121647.08,-296,85.27,521.51,725.68,2563647.4,97.5,-14.05,50.1199999999999,34.58,36396.92,-21.9,0,0
"26",70.7,120.54,1915.41,11778.16,4866243.34,2599.76,-668.88,330.96,129839.78,-376.4,336.07,496.51,484.68,2575244.2,60,-55.75,-70.2800000000002,34.58,36424.02,-21.9,0,0
"27",72.5,441.34,1955.61,14490.96,5037611.74,-791.24,-413.08,310.96,118907.08,-457,60.27,225.61,645.08,2602540.2,85,-89.05,130.52,64.58,36396.92,-55.2,0,0
"28",74.2,501.54,1795.21,14490.96,5023993.54,-791.24,-433.28,110.16,127072.68,245.2,135.57,65.21,565.08,2644050.6,47.5,-64.05,-30.2800000000002,7.08,30971.32,-55.2,0,0
"29",76,0.140000000000327,2617.61,14490.96,5002209.84,-791.24,258.82,-130.24,124359.88,-336.6,-65.23,170.51,785.68,2745119.4,22.5,-49.05,-10.0800000000002,34.58,30971.32,-21.9,0,0
"30",77.8,481.54,2557.01,14490.96,5026679.44,1921.56,-613.68,371.16,113454.38,-356.6,60.27,446.21,484.88,2725522.6,85,11.15,-170.48,69.58,33684.12,19.8,0,0
"31",79.5,361.14,1875.21,9065.36,4955983.34,-791.24,-573.68,571.76,110741.48,-95.7999999999997,185.27,125.41,484.68,2765893.8,47.5,-9.05,-310.88,-65.42,36396.92,-55.2,0,0
"32",81.3,80.3400000000001,2256.21,14490.96,5391281.34,-791.24,-754.08,-551.64,105343.08,-115.8,511.27,25.01,1006.28,3041785,85,-39.05,-130.28,32.08,39136.82,-55.2,0,0
"33",83.1,160.34,2176.01,14490.96,5306912.84,-791.24,-814.48,611.76,105315.88,425.6,210.57,371.01,565.28,2819999.4,97.5,31.15,-70.0800000000002,134.58,41849.62,-55.2,0,0
"34",84.8,822.54,2015.81,11778.16,5121872.24,-791.24,-72.0799999999999,190.76,105315.88,-116,185.57,125.41,585.08,2759506.6,60,10.95,10.1199999999999,7.08,36451.12,-21.9,0,0
"35",86.6,-441.059999999999,1594.41,14490.96,4969574.54,-791.24,-794.38,-210.24,110741.48,44.5999999999999,-90.23,271.01,805.68,2854649,97.5,35.95,-230.68,24.58,39136.82,-15.2,0,0
"36",88.4,481.14,1434.21,17203.76,5325902.64,-791.24,-142.38,130.56,116194.28,485.8,335.77,125.21,865.88,2848146.6,35,77.95,-110.48,94.58,41849.62,-21.9,0,0
