"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",1.8,4833.2,175,5425.6,5425.6,0,2165.4,1664,3391,3669.8,2406.3,380.6,450.8,24768.6,28.6,40,1704.4,90,3391,167,0,0
"2",3.5,4832.8,250.3,0,5425.6,0,2286,3007.8,6782,3990.6,1328.3,576,240,22623,12.5,40,1182.6,130,0,25,0,0
"3",5.3,4732.6,200.3,4521.4,5425.6,3391,1864.6,2165.2,3391,5189,1603.8,180,260,25009.6,0,125,1142.8,100,4521.4,0,0,0
"4",7.1,3690,140,0,5425.6,0,2180.5,2245.8,4521.4,3529.6,2080.5,350.5,320.4,21981,71.4,25,821.8,100,0,150,0,0
"5",8.8,4612.4,320.4,3391,6782,0,2331,2326,0,3529.2,1629.3,626.3,350.5,22422.4,37.5,60,1363.4,130,0,0,0,0
"6",10.6,3950.4,180,0,6782,0,2105.6,2025.2,4521.4,3890.4,1804.5,626.3,275.5,23585.6,0,100,1002.2,120,0,0,0,0
"7",12.4,4131.2,375.5,4521.4,5425.6,0,2581.8,2566.6,0,3368.8,2030.3,520.8,350.8,23425.2,0,100.2,1403.4,87.5,4521.4,120,0,0
"8",14.1,4672.4,320.2,0,5425.6,0,1704.2,2205.8,3391,3830.2,1980,576.3,280.4,22763.4,50,100,1483.6,66.7,3391,25,0,0
"9",15.9,4552.2,140,0,5425.6,4521.4,2732.3,1965,5425.6,3409.2,1704.3,400.7,320.4,21559.8,50,200,922,150,0,40,0,0
"10",17.7,4311.4,200.2,0,8138.4,0,2025.4,1985,2712.8,3449.2,1880,320.4,320.4,22843.4,25,100.3,1102.6,80,0,25,0,0
